,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
15123,3165933,Ford,Fiesta,9.047821442478408,9.252726696251258,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11380,3158848,Nissan,Qashqai,10.34158118013602,10.386066645943883,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15082,3165863,Audi,A6,9.598998361767967,9.330257125612741,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15165,3166005,Bmw,7 Series,11.56123932524878,11.401073051749544,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11901,3159887,Audi,A3,10.16199824768763,9.928888926425678,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
516,3087761,Volkswagen,Touareg,10.124629101179664,10.16001835344031,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12437,3160899,Ford,Fiesta,9.898475010712584,10.087485318358782,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7673,3150396,Ford,Focus,9.711115659888671,9.743324914984592,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
116,3085132,Volkswagen,Tiguan,10.584055950889214,10.374240612057811,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12855,3161720,Skoda,Superb,9.54287630006159,9.659606436092043,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3927,3108059,Audi,A4,10.33964350796509,10.351765127840077,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8474,3152264,Mazda,Demio,9.041921720351219,9.015515785133507,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17070,3169131,Toyota,C-HR,10.16199824768763,10.314009591071937,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9513,3154752,Peugeot,Partner,9.795345393916424,9.832484567694666,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
411,3086982,Peugeot,208,9.349667437197281,9.719798998519236,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6639,3139076,Toyota,Prius,9.975342989636555,10.005428067901995,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12659,3161285,Toyota,Yaris,9.66459564425378,9.728885482663486,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14595,3165060,Bmw,X1,10.308919326755392,10.291753364236996,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8837,3153134,Kia,Sportage,10.460242108190519,10.411992517013017,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12073,3160206,Volkswagen,Polo,9.74090979777877,9.69520562514844,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15323,3166281,Hyundai,ix35,8.846496938558838,9.022033285408837,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1156,3092139,Audi,A3,9.581834960513193,9.309938154714649,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8151,3151576,Toyota,Corolla,10.163926888594034,10.231124979630861,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10502,3156838,Audi,A5,9.047821442478408,9.040868550918118,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8582,3152536,Hyundai,Tucson,10.1226230824528,10.057904924731316,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9443,3154586,Mercedes-benz,C Class,10.402746539930654,10.45234900358671,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2553,3100772,Renault,Kadjar,9.795345393916424,9.970840566371976,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12864,3161734,Audi,A3,9.539644119118783,9.662370461200243,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12326,3160701,Mercedes-benz,GLC Class,11.002016504398489,10.927851178784216,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5898,3137075,Bmw,5 Series,10.338511462885837,10.384348961508524,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7353,3141297,Mazda,Mazda2,9.69830670159609,9.705091888623734,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16189,3167719,Toyota,Yaris,8.411832675758411,8.344598350505459,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4368,3110742,Audi,A3,10.620253598694708,10.650263781533832,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5413,3135635,Seat,Leon,10.16199824768763,10.332781292251633,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7516,3150057,Audi,A6,9.795345393916424,9.742141125207688,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13384,3162806,Toyota,C-HR,10.201738576337144,10.19495012080713,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12391,3160803,Audi,A6,10.124629101179664,10.153676808659968,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15327,3166285,Skoda,Fabia,9.205327830152639,9.418173465045356,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9021,3153533,Peugeot,3008,10.570034051298894,10.568211899959485,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14890,3165526,Opel,Crossland X,9.949893925350283,10.22016568718878,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
