,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
5,0.0011965274810791016,0.000976960670986808,0.0011968135833740235,0.0009771942027107523,6,{'alpha': 6},-0.01226938745230766,-0.010437665445256433,-0.013141462616451638,-0.010606911441791567,-0.06387033737953134,-0.022065152867067728,0.020927266807566493,6,-0.019144707664817563,-0.01885700540208304,-0.01770644379128838,-0.01853246179865991,-0.01083385907441024,-0.017014895546251827,0.003127808387776876,Seat,Ibiza
6,0.0011967658996582032,0.0009771552768762868,0.0007979869842529297,0.0009773304693091126,7,{'alpha': 7},-0.012871412946001491,-0.010589726512838928,-0.013161897625856298,-0.010655612159993782,-0.06630877448550583,-0.022717484746039268,0.02182212733121124,7,-0.019646995465431267,-0.01940190633736512,-0.018237455017335768,-0.01915285784468197,-0.011310706589255953,-0.017549984250814017,0.003155866822273872,Seat,Ibiza
7,0.0015959739685058594,0.0007979871908301003,0.0011968135833740235,0.0009771942027107523,8,{'alpha': 8},-0.013470102763120263,-0.010759212113661714,-0.013192882474352342,-0.010781528360931152,-0.06870213657197931,-0.023381172456808957,0.022689580242107207,8,-0.020163620429602933,-0.019953689782684678,-0.018781551107387492,-0.01977391258885997,-0.011795087731583642,-0.018093572328023742,0.0031847418260393134,Seat,Ibiza
8,0.0011966705322265625,0.0009770774019384162,0.000797891616821289,0.0009772136685366603,9,{'alpha': 9},-0.014069046158269262,-0.010941255771298748,-0.013234213314183646,-0.0109655265340745,-0.07105237902339279,-0.02405248416024379,0.02353239004164801,9,-0.020692413816509044,-0.020511002781565073,-0.019336639248088604,-0.020394211438118773,-0.012284859723854775,-0.018643825401627255,0.003214447157923764,Seat,Ibiza
0,0.0009973526000976562,1.784161275279017e-07,0.0009972572326660157,9.536743164062499e-08,1,{'alpha': 1},-0.026607068968811435,-0.007209074679459203,-0.005358982931454558,-0.00783090643487221,-0.023582473913766888,-0.01411770138567286,0.00905024070745968,1,-0.006873697011559042,-0.010263765396739675,-0.010180864362715918,-0.009601740916161563,-0.006828940376350135,-0.008749801612705266,0.0015668633555216763,Seat,Ateca
1,0.0011968135833740235,0.00039901741945947783,0.000797891616821289,0.00039894584759375934,2,{'alpha': 2},-0.028635339920151097,-0.00744439674390861,-0.004813182575389215,-0.007956024508312735,-0.023204013845091794,-0.01441059151857069,0.00961215175339969,2,-0.007271780454303308,-0.01096392970895377,-0.010928843795787445,-0.010244707287239667,-0.007657318627587515,-0.00941331597477434,0.0016163007215304786,Seat,Ateca
2,0.0009973526000976562,1.784161275279017e-07,0.0009972572326660157,1.784161275279017e-07,3,{'alpha': 3},-0.03018799064622013,-0.007840748729070417,-0.0045522248948409744,-0.008054041434928579,-0.02318410726797551,-0.01476382259460712,0.010060149070518646,3,-0.007681450405427805,-0.01162332547919054,-0.011646075819350277,-0.010854040439831871,-0.008346689217984107,-0.010030316272356921,0.0016839625690543063,Seat,Ateca
3,0.00139617919921875,0.000488616573967537,0.000797891616821289,0.00039894581909694896,4,{'alpha': 4},-0.03152058427767174,-0.00831195927358416,-0.004460319920096467,-0.00814059930367908,-0.02324602483925688,-0.015135897522857666,0.010427851290647579,4,-0.008092695647302525,-0.012240372290493236,-0.012317118933532312,-0.011429691307381671,-0.008948439443295136,-0.010605663524400977,0.0017516719647715816,Seat,Ateca
4,0.000997447967529297,1.9073486328124998e-07,0.000997304916381836,2.132480599880018e-07,5,{'alpha': 5},-0.032731171392502444,-0.008829624806472097,-0.0044791506794742645,-0.008228495959528879,-0.023332756293299492,-0.015520239826255436,0.010743287080162532,5,-0.008504197614706418,-0.012825532527517471,-0.012949409148057416,-0.011981080180544845,-0.00949905953673575,-0.01115185580151238,0.001814488040999354,Seat,Ateca
5,0.0011968135833740235,0.00039901736247607795,0.000797891616821289,0.00039894581909694896,6,{'alpha': 6},-0.03386399430748,-0.009378995885459675,-0.004573758313450298,-0.008323653516654773,-0.0234305200436336,-0.01591418441333567,0.011023802330035845,6,-0.008915373630031226,-0.013386501673700577,-0.013550773248128709,-0.012515078633770873,-0.01001899829055735,-0.011677345095237747,0.0018714351302964887,Seat,Ateca
6,0.0011968135833740235,0.00039889816388262293,0.0007979869842529297,0.00039899350281149214,7,{'alpha': 7},-0.03494138718254232,-0.00995036042259427,-0.004721389512272506,-0.008428320262876541,-0.02353601199122644,-0.016315493874302416,0.011280119421346848,7,-0.009325546166456112,-0.013928174697033743,-0.014127103565986968,-0.013036014646271245,-0.010519619903096666,-0.012187291795768947,0.0019227371658787642,Seat,Ateca
7,0.000997447967529297,1.9073486328125e-07,0.0009972095489501954,1.9073486328125e-07,8,{'alpha': 8},-0.0359756157736852,-0.010536624565363367,-0.004906529403117812,-0.008542949409259249,-0.023648570338560274,-0.016722057897997182,0.011519029301621315,8,-0.00973394833174562,-0.014453636647184005,-0.014682629976282668,-0.013546524941870136,-0.01100732064892705,-0.012684812109201896,0.0019689662320404823,Seat,Ateca
8,0.0011966228485107422,0.00039899350281149214,0.0007980823516845703,0.0003990412150160355,9,{'alpha': 9},-0.036973895325130686,-0.0111323726443708,-0.005118270709852201,-0.008667134420710697,-0.023768070682986288,-0.017131948756610133,0.011744934340631367,9,-0.010139803711857688,-0.014964874464321957,-0.015220400518362688,-0.014048191948319156,-0.011485723698391275,-0.013171798868250553,0.0020107609381359534,Seat,Ateca
0,0.0011967182159423827,0.0009771163471641285,0.000797891616821289,0.0009772136685366605,1,{'alpha': 1},-0.007835877944566695,-0.008438910322405985,-0.00821656541304203,-0.007376360334692372,-0.0068765544951487866,-0.007748853701971173,0.0005660676316073426,1,-0.006469863972021568,-0.00625867318314352,-0.006317700760939965,-0.006714676212751714,-0.006937723320651757,-0.006539727489901705,0.0002538409107187552,Dacia,Duster
1,0.0011967182159423827,0.0009771163471641285,0.0007977962493896484,0.0009770968677642084,2,{'alpha': 2},-0.007559830956994311,-0.008486805517480272,-0.00818425651000995,-0.007976162310592533,-0.007893828450878358,-0.008020176749191085,0.0003080532379282526,2,-0.006802257957877186,-0.006646120222178678,-0.006673888716575529,-0.007034819987520466,-0.007174105513465479,-0.006866238479523468,0.00020627448756429335,Dacia,Duster
2,0.001595783233642578,0.0007978916239454921,0.0015957355499267578,0.0007978677803066909,3,{'alpha': 3},-0.00743506949424062,-0.008727990471804264,-0.00828442482506632,-0.00853436526182222,-0.00857984865297644,-0.008312339741181972,0.0004613034160467845,3,-0.007161634470991734,-0.007020794485231596,-0.007047794014129739,-0.007332716311147769,-0.0074086092105164255,-0.007194309698403453,0.00015344231278880712,Dacia,Duster
3,0.0015956401824951173,0.0007978200965911899,0.000797891616821289,0.0009772136685366605,4,{'alpha': 4},-0.007404150746178169,-0.00904645809640441,-0.008481604374767571,-0.009031623101884946,-0.009105781736275867,-0.008613923611102192,0.0006456844625489832,4,-0.007526068961788559,-0.00737870335287922,-0.007424593397314454,-0.007619148301598362,-0.007647491134236026,-0.0075192010295633245,0.00010505729662483947,Dacia,Duster
4,0.00139617919921875,0.0004888112341665077,0.0005986213684082032,0.0004887723083287987,5,{'alpha': 5},-0.007438938065045903,-0.009398198813124798,-0.008749506589226363,-0.009477272185776778,-0.009536563172617099,-0.008920095765158188,0.0007927154536369821,5,-0.007888987623859393,-0.00772241077666778,-0.007798471049622131,-0.007899073532770745,-0.007891198947404693,-0.007840028386064948,6.937243965044478e-05,Dacia,Duster
5,0.0013963699340820313,0.000488460901671617,0.0007980823516845703,0.0003990412435060334,6,{'alpha': 6},-0.007522808551876946,-0.0097642802049544,-0.009069998759177755,-0.00988195666432115,-0.009904325454288694,-0.00922867392692379,0.000906124924402884,6,-0.008248399867539943,-0.00805510226481508,-0.00816734408387831,-0.008175405060259091,-0.008139441168403387,-0.00815713848897916,6.243564239696592e-05,Dacia,Duster
6,0.0013969898223876952,0.0004893174947620259,0.0009967327117919923,0.0006306005756964133,7,{'alpha': 7},-0.007645011296376575,-0.010135924120270201,-0.009430467434234728,-0.010254452598253467,-0.010227620727561249,-0.009538695235339244,0.0009941188455121666,7,-0.00860396173683556,-0.008379483328526553,-0.00853071772058484,-0.008450018882714145,-0.008391879560905676,-0.008471212245913354,8.522952152295506e-05,Dacia,Duster
7,0.001595306396484375,0.0004883636278459743,0.0005982398986816406,0.0004884609249461174,8,{'alpha': 8},-0.007798173105580497,-0.010508911077607624,-0.009821956132088064,-0.010601613804052336,-0.010518220096179535,-0.009849774843101611,0.0010636150643241898,8,-0.008955953327657784,-0.008697689453755259,-0.008888789669891567,-0.00872418903752943,-0.008648231761172869,-0.008782970650001382,0.00011832446940545557,Dacia,Duster
8,0.00139617919921875,0.0004884222086085392,0.000797891616821289,0.00039894613256175136,9,{'alpha': 9},-0.007977008503830567,-0.010881216607959527,-0.010237962192670823,-0.010928752388988107,-0.010784073944667462,-0.010161802727623296,0.0011200103255134804,9,-0.009304872792169613,-0.009011379590990885,-0.009242045401990574,-0.00899880886290156,-0.008908273246840967,-0.00909307597897872,0.00015281519417888032,Dacia,Duster
0,0.0013962268829345703,0.0004886749801690862,0.0009974002838134765,1.9073486328124998e-07,1,{'alpha': 1},-0.012057505616037335,-0.008838840856078748,-0.013980539876903937,-0.006396008970342726,-0.006894647807173543,-0.009633508625307258,0.0029457325599545124,1,-0.0069754573165660225,-0.007837783166416737,-0.006944062056558619,-0.008255456563248309,-0.008260391747609779,-0.007654630170079893,0.0005878209374477542,Dacia,Sandero
1,0.0012069225311279296,0.0009856250635562496,0.0007977962493896484,0.0009770968677642084,2,{'alpha': 2},-0.011577365549837603,-0.009992923350518419,-0.016215504313511018,-0.006836302177841797,-0.006544270384233108,-0.01023327315518839,0.0035439976097795456,2,-0.007452749735203972,-0.008373066674100581,-0.007461886646589506,-0.008778739364561201,-0.00882066305401883,-0.008177421094894818,0.0006084010516662173,Dacia,Sandero
2,0.0015960693359375,0.0007980346964604534,0.0007977485656738281,0.0009770384644690172,3,{'alpha': 3},-0.011145218141530838,-0.01125968617571921,-0.018489534121891492,-0.007431261816494595,-0.006593877819306926,-0.010983915614988612,0.004203097856054871,3,-0.008054481876722266,-0.009001316929248156,-0.008061117733123877,-0.00940804892526836,-0.009491329926936777,-0.008803259078259889,0.0006308534279663314,Dacia,Sandero
3,0.0011968612670898438,0.0009772331363015311,0.0007977962493896484,0.0009770968910345391,4,{'alpha': 4},-0.010776414526025895,-0.012539289122040422,-0.02069700410369069,-0.008096874831227074,-0.006853854046754457,-0.011792687325947706,0.004877052103063589,4,-0.008727320159558584,-0.009660586679925894,-0.008687274093796592,-0.01008429820197398,-0.010208007504273305,-0.009473497327905669,0.0006515385902623092,Dacia,Sandero
4,0.0011966705322265625,0.0009770774135738135,0.0007978439331054688,0.000977155276876287,5,{'alpha': 5},-0.010479745726825855,-0.013793209366900167,-0.022811728588576774,-0.008797152733242268,-0.007236511795084563,-0.012623669642125926,0.0055393949009199485,5,-0.009444903336373883,-0.010327662352469784,-0.009321834912914991,-0.010782281883240617,-0.010945096057699034,-0.010164355708539661,0.0006701507766186306,Dacia,Sandero
5,0.001196575164794922,0.000976999558029508,0.0011969566345214843,0.0009773110151157045,6,{'alpha': 6},-0.01025788002781429,-0.015007073056251681,-0.02483303411891816,-0.009514668363576024,-0.007697463777905079,-0.013462023868893044,0.006176817261014357,6,-0.010192338875366856,-0.010993806740827816,-0.009958358322390603,-0.011490236598169206,-0.011691615798025969,-0.010865271266956088,0.0006877902892541151,Dacia,Sandero
6,0.001196908950805664,0.000977272077647696,0.0007979869842529297,0.0009773304693091126,7,{'alpha': 7},-0.01010947637058055,-0.01617660973041293,-0.026767996073869347,-0.010240170452676252,-0.008212292441123594,-0.014301309013732532,0.0067834426241424614,7,-0.01096027390816371,-0.011655973784097922,-0.010594633302463522,-0.012202294651667316,-0.01244246555035494,-0.011571128239349481,0.0007059013942108883,Dacia,Sandero
7,0.001196908950805664,0.0009772720776476962,0.0011966228485107422,0.0009770384644690172,8,{'alpha': 8},-0.010030849774435845,-0.01730186335679706,-0.02862530523384339,-0.01096835791888675,-0.008766445900327383,-0.015138564436858088,0.007357381404561393,8,-0.011742310807481188,-0.012313359927302824,-0.011229897461692548,-0.012915334290960107,-0.013195004708248935,-0.01227918143913712,0.0007257847918824154,Dacia,Sandero
8,0.0011967658996582032,0.0009771552768762868,0.0007978439331054688,0.000977155276876287,9,{'alpha': 9},-0.010017077249778676,-0.018384667720042627,-0.03041319103690893,-0.011695980196606358,-0.009350552856025743,-0.015972293811872467,0.007898835056649435,9,-0.012533772916401127,-0.0129659899696503,-0.011863821339869945,-0.013627563164914319,-0.013947648364099374,-0.012987759150987013,0.000748404981196027,Dacia,Sandero
0,0.0017952919006347656,0.0003989940156924662,0.001196908950805664,0.0003986122042191613,1,{'alpha': 1},-0.010024580169842034,-0.01882160033214254,-0.014922260459996147,-0.12720933648867827,-0.010131802890161308,-0.036221916068164065,0.04561173402827327,1,-0.015484425462883873,-0.01440842734033095,-0.015357660339090242,-0.006214980578495329,-0.013751437841201405,-0.013043386312400363,0.0034729334933742417,Volvo,XC90
1,0.0015951156616210937,0.0004887925484766512,0.0009976863861083985,1.311085422980072e-06,2,{'alpha': 2},-0.010695623373459329,-0.02053677183737736,-0.019288569306426254,-0.16276614627157046,-0.007808064260548964,-0.04421903500987647,0.05947331034389783,2,-0.01997264604272137,-0.01840730605139281,-0.019964859609790206,-0.008876114575653514,-0.019862882636549846,-0.017416761783221553,0.004311210660177882,Volvo,XC90
2,0.0013964176177978516,0.0004887139370213894,0.0009967803955078125,9.464947338714221e-07,3,{'alpha': 3},-0.010210429536092741,-0.020452782466539473,-0.022313343809681547,-0.19026979506593505,-0.010267792555221847,-0.05070282868669414,0.06996369456815854,3,-0.02417635242515592,-0.022275242562573135,-0.02404287094297129,-0.011422306368487851,-0.025017527863247357,-0.02138686003248711,0.005061599824268382,Volvo,XC90
3,0.001396036148071289,0.0004887337469227465,0.0009972572326660157,9.536743164062499e-08,4,{'alpha': 4},-0.009331262005367267,-0.019735538322803108,-0.02452127207185404,-0.21349033453815763,-0.014391763135212966,-0.05629403401467901,0.07876294962309485,4,-0.02818372071525702,-0.026037527539134582,-0.02777682884902037,-0.013806245283001551,-0.029531166972328163,-0.02506709787174834,0.005739902919343636,Volvo,XC90
4,0.001595783233642578,0.000488558179399531,0.0011968612670898438,0.0003987551127492204,5,{'alpha': 5},-0.008333614514727713,-0.01876744746218473,-0.026158435556286937,-0.23383168674191054,-0.01913743571962665,-0.06124572399894732,0.08648032793137643,5,-0.03202317243344313,-0.029688999371802253,-0.03125852210188204,-0.016023874718378402,-0.033573447207505686,-0.028513603166602303,0.006369121620252643,Volvo,XC90
5,0.00139617919921875,0.0004885192380524391,0.0009974956512451172,9.536743164062499e-08,6,{'alpha': 6},-0.0073422397864803856,-0.017711443490520402,-0.027377366155868537,-0.2520472527452183,-0.02407730708304771,-0.06571112185222706,0.09341830714653818,6,-0.035714757919658564,-0.03322988055336083,-0.03454484306813207,-0.018092220220511858,-0.03725288228850894,-0.03176691681003445,0.006964707182402841,Volvo,XC90
6,0.0011968612670898438,0.00039875519828053163,0.000997161865234375,3.2340669551493016e-07,7,{'alpha': 7},-0.0064207358799479725,-0.016647924896263388,-0.028282884072146127,-0.2686096344852587,-0.029020003714954636,-0.06979623660971415,0.09975372064595324,7,-0.039276609647095236,-0.036666029681269814,-0.03767593150355683,-0.020032697011264682,-0.04064600582169582,-0.03485945473297648,0.007536901618291732,Volvo,XC90
7,0.0011966705322265625,0.00039908889872717533,0.0009973526000976562,2.3360154559928684e-07,8,{'alpha': 8},-0.005602652150257375,-0.015619735020440137,-0.028950340825490806,-0.2838404322665524,-0.03387727741742159,-0.07357808753603247,0.10560101718668966,8,-0.04272476271244575,-0.04000577260113015,-0.04068161216477849,-0.021865136156451824,-0.043809183350144,-0.03781729339699004,0.008092602599289815,Volvo,XC90
8,0.0011968135833740235,0.00039889816388262293,0.0011968612670898438,0.00039887429708787493,9,{'alpha': 9},-0.0049048963715215355,-0.014650314672974337,-0.029435292501346338,-0.2979699468296481,-0.03860942133009522,-0.07711397434111711,0.11103970245706545,9,-0.046072778621378846,-0.043257823837253705,-0.04358449635723189,-0.023606207598414232,-0.0467848527726386,-0.04066123183738345,0.008636494534389385,Volvo,XC90
0,0.0011967658996582032,0.0003989220235497609,0.0009974956512451172,1.784161275279017e-07,1,{'alpha': 1},-0.019331795024940066,-0.012179796606267022,-0.007242859003575277,-0.01031392996766563,-0.005463966259940853,-0.01090646937247777,0.004816668114074451,1,-0.006580615582362945,-0.007452700026953542,-0.008394393309866199,-0.008195843964790471,-0.008894074795842498,-0.007903525535963131,0.0008075795262937764,Volvo,XC60
1,0.001196575164794922,0.0003988981353824061,0.0009974002838134765,1.1680077279964342e-07,2,{'alpha': 2},-0.021195173838588502,-0.011260596684209815,-0.00758337888765511,-0.010519998149030367,-0.005176790117957515,-0.01114718753548826,0.005472013053902876,2,-0.007096123440595964,-0.008288287344725226,-0.009201412833417274,-0.008822742243234568,-0.00978834298634194,-0.008639381769662993,0.0009137314072289149,Volvo,XC60
2,0.0011967182159423827,0.00039894593308417833,0.0009974002838134765,2.431401974483864e-07,3,{'alpha': 3},-0.022569126105393043,-0.010948724859020154,-0.008073613689156219,-0.010911762271042546,-0.005428539178997636,-0.01158635322072192,0.00586073299003434,3,-0.0075826674119831815,-0.009138185595981231,-0.009932457277662203,-0.009473555109466162,-0.010630407505994434,-0.009351454580217442,0.0010160989091797857,Volvo,XC60
3,0.00139617919921875,0.0004885192613241603,0.0005985260009765625,0.0004886944566570864,4,{'alpha': 4},-0.02363525500231943,-0.011022411676361511,-0.008580817324321447,-0.011372277882161618,-0.0059595660183822344,-0.012114065580709248,0.006080155771510586,4,-0.00806509046052843,-0.00998377159718402,-0.010619050078465876,-0.01012413972306863,-0.01143946936396338,-0.010046304244642068,0.001113923120499613,Volvo,XC60
4,0.0011968135833740235,0.00039901741945947783,0.0007977485656738281,0.00039887429708787493,5,{'alpha': 5},-0.024501883438953643,-0.01136973101232262,-0.009077714045148998,-0.011861047532490726,-0.0066686862196114185,-0.012695812449705478,0.006184747744367478,5,-0.008558004351492586,-0.010824739328360682,-0.011284124593155448,-0.010773427247774166,-0.012229887490253055,-0.010734036602207188,0.0012070676568190382,Volvo,XC60
5,0.0011968135833740235,0.0003988981353824061,0.0009973526000976562,9.536743164062499e-08,6,{'alpha': 6},-0.02523528480604771,-0.011924904515897868,-0.00956070842719981,-0.012362280582564443,-0.007504849500115895,-0.013317605566365145,0.006209440388643624,6,-0.009069085333747388,-0.011663643187280803,-0.01194173788842879,-0.011424624053480364,-0.013011059220447862,-0.011422029936677042,0.0012953642280501875,Volvo,XC60
6,0.0011968135833740235,0.000399017333984375,0.000997304916381836,2.132480599880018e-07,7,{'alpha': 7},-0.02587769930236857,-0.012644846172294721,-0.01003207102295918,-0.012869527212918978,-0.008438005140928663,-0.013972429770294023,0.006178520825050407,7,-0.00960212951128279,-0.012502984974414898,-0.012600501528508017,-0.012081114015629573,-0.013789169863433327,-0.01211517997865372,0.0013787497958095776,Volvo,XC60
7,0.0011968612670898438,0.00039887429708787493,0.0007978439331054688,0.0003989219950512487,8,{'alpha': 8},-0.02645702400382273,-0.01349909031828599,-0.010495167015946653,-0.013380156155477812,-0.00944846954909822,-0.01465598140852628,0.0061100129227780915,8,-0.010158720623370828,-0.013344632962029902,-0.013265691777116551,-0.012745538764978555,-0.014568257483972375,-0.012816568322293642,0.0014572699577797019,Volvo,XC60
8,0.0013964176177978516,0.0004884219525686784,0.0005983352661132812,0.0004885387533284932,9,{'alpha': 9},-0.026992220293708815,-0.014464872294568599,-0.010953106175941495,-0.013893145649190126,-0.010522292161390402,-0.015365127314959887,0.006018063860052802,9,-0.010739148310373581,-0.014189798424198131,-0.013940477740273917,-0.013419708817761831,-0.015350883939734038,-0.0135280034464683,0.001531041581738143,Volvo,XC60
0,0.0011968135833740235,0.00039889816388262293,0.0007979393005371094,0.00039896977849652576,1,{'alpha': 1},-0.021969234861175992,-0.9830567674237307,-0.2301937012187604,-0.015887775930750983,-0.012137831561438684,-0.2526490621991714,0.3744634563124173,9,-0.012044183102636507,-0.005078057822978118,-0.008236754533917943,-0.013861667960446673,-0.013702706232395025,-0.010584673930474853,0.0034183776497041167,Fiat,500
1,0.0011967182159423827,0.00039894581909694896,0.00079803466796875,0.00039901736247607795,2,{'alpha': 2},-0.01930379887430618,-0.9930091916680213,-0.17987626810945306,-0.019958037053313053,-0.01309809344213907,-0.24504907782944646,0.3792413463183228,8,-0.013951113940347596,-0.005881227135663207,-0.009835734790395704,-0.016033370495728186,-0.01587210225087761,-0.01231470972260246,0.003916537072992569,Fiat,500
2,0.0009973526000976562,1.784161275279017e-07,0.0009972572326660157,9.536743164062499e-08,3,{'alpha': 3},-0.016846206630582852,-0.987859026119483,-0.15665961682045462,-0.023708169415611883,-0.014502807633191684,-0.23991516532386478,0.3778008633315448,7,-0.015900008844110667,-0.0067351579780885835,-0.011495911772958375,-0.017906515281709365,-0.017863368033361953,-0.01398019238204579,0.004309128300680402,Fiat,500
3,0.0011967182159423827,0.0003989458475937594,0.0007979869842529297,0.00039899350281149214,4,{'alpha': 4},-0.014983120427053758,-0.9756694252839613,-0.14366536120291865,-0.02724930786261171,-0.016148587188970387,-0.23554316039310316,0.3732011406597165,6,-0.01805223049270129,-0.0075809753153841435,-0.013253906430645345,-0.019827672059641397,-0.019931782219419374,-0.015729313303558305,0.0047408076296332514,Fiat,500
4,0.0013962268829345703,0.0004885776326209084,0.0009972572326660157,1.784161275279017e-07,5,{'alpha': 5},-0.013658271447210586,-0.959820649688155,-0.13550465784363325,-0.030621227484415488,-0.017915691256271918,-0.23150409954393725,0.3669037016116447,5,-0.020366780067117337,-0.008405100026590149,-0.015094293623245008,-0.021817626992169867,-0.022081151164613375,-0.017552990374747147,0.005221836182573799,Fiat,500
5,0.0011968135833740235,0.00039889816388262293,0.0007978439331054688,0.0003989219665527344,6,{'alpha': 6},-0.012776731732622034,-0.9420223309393639,-0.12998996942070848,-0.033843639249196256,-0.019741119299905817,-0.2276747581283593,0.3596728611605287,4,-0.02278833836691608,-0.009208368001649547,-0.0169935853104557,-0.023854835008842064,-0.024284475419039095,-0.019425920421380496,0.005741799841000212,Fiat,500
6,0.0011967182159423827,0.00039894581909694896,0.0007979393005371094,0.0003989697215063215,7,{'alpha': 7},-0.012252803838610975,-0.9232282122878248,-0.12607559895851753,-0.03692896823066823,-0.021588779907539848,-0.22401487264463227,0.351940912114904,3,-0.025270188354012343,-0.009995474905390595,-0.01892993888371714,-0.025914679004247893,-0.02651440975857665,-0.021324938181188923,0.006287353891011474,Fiat,500
7,0.0011966228485107422,0.00039899350281149214,0.000997304916381836,1.5078914929239175e-07,8,{'alpha': 8},-0.0120158880464011,-0.9040044209015695,-0.12320128677214173,-0.0398864739425658,-0.023436489315352308,-0.22050891179560606,0.34396692590015826,2,-0.027776300935521393,-0.010771474111038019,-0.02088517192736909,-0.027976552878593224,-0.028748527510673583,-0.023231605472639062,0.006846398110540862,Fiat,500
8,0.001197052001953125,0.0003988981353824061,0.0007977962493896484,0.0003988981353824061,9,{'alpha': 9},-0.012009120035570826,-0.8847011383579781,-0.1210405310766761,-0.04272383949289805,-0.025269967972851602,-0.217148919387195,0.3359127163792661,1,-0.030279796197341675,-0.011540708593396768,-0.022844754427514255,-0.030024590735608606,-0.03096957876731341,-0.025131885744234944,0.007409038669124457,Fiat,500
0,0.0015954971313476562,0.0007977487224343848,0.0011968135833740235,0.0009771942259787652,1,{'alpha': 1},-0.0670767979938255,-0.01202448494856737,-0.022351491859474906,-0.0356290332310627,-0.04796500486302358,-0.03700936257919081,0.019313618840740173,3,-0.017505343090033033,-0.02860567835404382,-0.02562441496734724,-0.02200223281234513,-0.02392288681572612,-0.023532111207899067,0.0037130576627793484,Toyota,Avensis
1,0.0019948482513427734,1.5078914929239175e-07,0.0011967182159423827,0.0009771163355291948,2,{'alpha': 2},-0.07031902086475289,-0.011870838394193941,-0.020890662657537373,-0.032650082344439224,-0.04719778552155254,-0.03658567795649519,0.02060679967090908,1,-0.01848811532344622,-0.02947617225125507,-0.026394030664129722,-0.022894419489524604,-0.024574905095596185,-0.02436552856479036,0.0036602045437252487,Toyota,Avensis
2,0.001994609832763672,3.693564745147149e-07,0.0011967658996582032,0.0009771553001452265,3,{'alpha': 3},-0.07461385503895952,-0.01207988681283393,-0.01951537399584002,-0.030098332991137566,-0.048343649498079594,-0.03693021966737013,0.02244020197601068,2,-0.019611874470706808,-0.030516160596792977,-0.027388386409511835,-0.024004944601105527,-0.02548524831440634,-0.0254013228785047,0.003621729283080669,Toyota,Avensis
3,0.0015955924987792968,0.0007977966270174562,0.0003989219665527344,0.0007978439331054688,4,{'alpha': 4},-0.07933099091937189,-0.01251501416293481,-0.01826951971517007,-0.0279243021635085,-0.05050203461946292,-0.03770837231608964,0.024512945513548923,4,-0.020823752218448795,-0.03168751125747745,-0.028555039085371194,-0.025287770667361938,-0.026598909335647233,-0.02659059651286132,0.0035997636571668615,Toyota,Avensis
4,0.0007978439331054688,0.000977155265241817,0.0011967182159423827,0.0009771163355291948,5,{'alpha': 5},-0.08421734499405498,-0.0131047505500018,-0.017160716307123573,-0.026082094139737836,-0.05331391133854693,-0.03877576346589302,0.026696949204406094,5,-0.022103691666354494,-0.032970180430678134,-0.029864871994379604,-0.02671375172802032,-0.027871374887442894,-0.02790477414137509,0.0035936758966365195,Toyota,Avensis
5,0.001595783233642578,0.0007978916239454921,0.0007975578308105468,0.0009768049094779918,6,{'alpha': 6},-0.08915183325705367,-0.013806733133542986,-0.01618612876278011,-0.024532206816616074,-0.05658294262062457,-0.04005196891812348,0.02892515691591021,6,-0.023439317072327725,-0.034348651742018406,-0.03129629909742806,-0.028259953143077363,-0.02926721166619158,-0.029322286544208626,0.0036028318852383773,Toyota,Avensis
6,0.0015958786010742188,0.0007979393147846639,0.0007978439331054688,0.000977155265241817,7,{'alpha': 7},-0.0940699199283701,-0.014593318171034488,-0.015339076979382976,-0.02324085135049843,-0.06018309082284603,-0.041485251450426405,0.031158989733660533,7,-0.024820881409869714,-0.035809440101321685,-0.032831381878919805,-0.029907056886187493,-0.030758316482495413,-0.030825415351758822,0.0036267538323185586,Toyota,Avensis
7,0.0011968612670898438,0.0009772331363015311,0.0007979869842529297,0.0009773304693091126,8,{'alpha': 8},-0.0989349207238948,-0.015445190326334603,-0.014611464132158997,-0.022178987878275953,-0.06402608926822895,-0.043039330465778666,0.03337512577510633,8,-0.026240086778372675,-0.0373405675638025,-0.03445464896871093,-0.031638466126974935,-0.0323223456005325,-0.03239922300767871,0.003665004288184048,Toyota,Avensis
8,0.0011971950531005859,0.0009775062258144372,0.0011966705322265625,0.0009770774484800045,9,{'alpha': 9},-0.10372530598589431,-0.01634818978984445,-0.01399484052985312,-0.021321504665085842,-0.06804692735599754,-0.04468735366533506,0.035559108449032324,9,-0.02768975216934567,-0.03893141207705181,-0.036152616383336215,-0.03343985288827596,-0.03394146149870371,-0.03403101900334267,0.0037171007708116425,Toyota,Avensis
0,0.0011968612670898438,0.0009772331363015311,0.0011967182159423827,0.0009771163355291948,1,{'alpha': 1},-0.017086050586006964,-0.006963112475095766,-0.006710578183493382,-0.0104758336838933,-0.010129944131101827,-0.010273103811918247,0.003745009194776221,1,-0.006347546178231878,-0.008405565507140786,-0.007320337244184204,-0.006653143628736035,-0.006812868886151677,-0.007107892288888916,0.0007212558492606306,Toyota,Prius
