dealer,county,make,model,vehicle_year,mileage,last_updated,price,transmission,engine,body,fuel,doors,mpg,owners,color,tax,nct_month,nct_year,download_date,page_id
Lyons of limerick,Limerick,Mercedes-benz,CLA Class,2018.0,122599.0, 4 days ago,30750.0,Automatic,2.1,Coupe,Diesel,4.0,59.0,1.0,Silver,190.0,May,2022.0,2022-08-31,3087876
Slaney view honda,Wexford,Renault,Kadjar,2017.0,115198.0, 3 months ago,18950.0,Manual,1.5,Suv,Diesel,5.0,62.0,NaN,Red,180.0,June,2023.0,2022-08-31,3087881
Ray crofton ltd,Kildare,Volvo,XC40,2020.0,32857.0, 18 days ago,38950.0,Manual,1.5,Suv,Petrol,5.0,38.0,1.0,White,NaN,February,2024.0,2022-08-31,3087894
Msl ballsbridge motors mercedes-benz,Dublin,Smart,Fortwo,2020.0,8748.0, 1 day ago,26950.0,Automatic,NaN,Coupe,Electric,2.0,NaN,1.0,Black,NaN,None,NaN,2022-08-31,3087901
Msl ballsbridge motors mercedes-benz,Dublin,Mercedes-benz,CLA Class,2017.0,63499.0, 1 day ago,29950.0,Manual,1.6,Coupe,Petrol,4.0,44.0,1.0,White,270.0,March,2023.0,2022-08-31,3087904
Windsor clonee nissan &amp; peugeot,Dublin,Renault,Megane,2019.0,60998.0, 12 days ago,19995.0,Manual,1.3,Hatchback,Petrol,5.0,41.0,2.0,White,NaN,July,2023.0,2022-08-31,3087908
Windsor clonee nissan &amp; peugeot,Dublin,Peugeot,3008,2020.0,24999.0, 8 days ago,29995.0,Manual,1.5,Suv,Diesel,5.0,59.0,1.0,Grey,190.0,January,2024.0,2022-08-31,3087911
Kerry motor works,Kerry,Ford,Ranger,2022.0,16.0, 8 hours ago,46500.0,Manual,2.0,Pickup,Diesel,4.0,NaN,NaN,Grey,333.0,None,NaN,2022-08-31,3087916
Boland carlow,Carlow,Mazda,CX-30,2022.0,0.0, 1 day ago,39765.0,Automatic,2.0,Hatchback,Petrol,5.0,NaN,NaN,Grey,NaN,None,NaN,2022-08-31,3087917
Boland carlow,Carlow,Mazda,Mazda3,2023.0,0.0, 8 days ago,34245.0,Manual,2.0,Hatchback,Petrol hybrid,5.0,34.0,NaN,Grey,NaN,February,2026.0,2022-08-31,3087919
Boland carlow,Carlow,Volvo,XC60,2019.0,54999.0, 14 hours ago,46995.0,Manual,2.0,Suv,Diesel,5.0,44.0,2.0,Black,NaN,August,2023.0,2022-08-31,3087922
Bolands waterford,Waterford,Hyundai,Tucson,2021.0,18711.0, 22 days ago,32975.0,Manual,1.6,Suv,Diesel,5.0,43.0,1.0,White,NaN,January,2025.0,2022-08-31,3087924
Kearys nissan cork,Cork,Nissan,Micra,2019.0,58599.0, 3 months ago,15450.0,Manual,1.0,Hatchback,Petrol,4.0,44.0,1.0,Red,190.0,January,2023.0,2022-08-31,3087928
Cummins motor group,Laois,Kia,Sportage,2019.0,88505.0, 1 month ago,31750.0,Automatic,1.6,Suv,Diesel,5.0,58.0,1.0,White,270.0,June,23.0,2022-08-31,3087931
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,9.0, 3 months ago,36100.0,Manual,2.0,Suv,Diesel,5.0,50.0,NaN,Silver,NaN,April,2025.0,2022-08-31,3087932
Michael lyng motors ltd,Kilkenny,Ford,Kuga,2022.0,9998.0, 18 days ago,37995.0,Manual,1.5,Suv,Diesel,5.0,50.0,1.0,Black,210.0,January,2026.0,2022-08-31,3087954
Windsor motormall,Dublin,Nissan,NV400,2018.0,152105.0, 1 month ago,16256.0,Manual,2.3,Van,Diesel,3.0,29.0,1.0,White,NaN,March,2023.0,2022-08-31,3087957
Donagh hickey motors,Kerry,Renault,Kadjar,2016.0,96066.0, 2 months ago,17900.0,Manual,1.5,Suv,Diesel,5.0,62.0,2.0,Grey,180.0,February,2024.0,2022-08-31,3087964
Slattery&#039;s garage,Tipperary,Peugeot,508,2022.0,2999.0, 1 month ago,44995.0,Automatic,1.6,Hatchback,Petrol hybrid,4.0,34.0,1.0,Grey,NaN,April,2026.0,2022-08-31,3087966
East coast cars louth,Louth,Volkswagen,up!,2012.0,69377.0, 19 hours ago,7750.0,Automatic,1.0,Hatchback,Petrol,5.0,50.0,1.0,White,NaN,July,2024.0,2022-08-31,3087974
Trackside,Cork,Renault,Captur,2016.0,70439.0, 22 days ago,14999.0,Manual,0.0,Hatchback,Petrol,4.0,46.0,3.0,Red,270.0,September,2022.0,2022-08-31,3087975
Auto solutions weston,Dublin,Lexus,IS 300 h,2015.0,183464.0, 6 hours ago,17950.0,Cvt,2.5,Saloon,Petrol hybrid,4.0,55.0,1.0,Black,190.0,March,2023.0,2022-08-31,3087977
Adams of tralee,Kerry,Hyundai,Tucson,2019.0,81900.0, 2 months ago,30950.0,Manual,1.6,Mpv,Diesel,5.0,37.0,1.0,White,270.0,January,2023.0,2022-08-31,3087998
Cleary nissan,Mayo,Volkswagen,Tiguan,2014.0,136480.0, 22 hours ago,17500.0,Manual,2.0,Suv,Diesel,5.0,44.0,3.0,Grey,280.0,January,2023.0,2022-08-31,3088003
Bill griffin motors,Dublin,Audi,A5,2019.0,113150.0, 1 day ago,38900.0,Automatic,2.0,Hatchback,Diesel,5.0,55.0,1.0,Grey,200.0,March,2023.0,2022-08-31,3088007
Cleary nissan,Mayo,Nissan,Juke,2018.0,100225.0, 1 day ago,18500.0,Manual,1.5,Mpv,Diesel,4.0,59.0,2.0,Grey,190.0,January,2024.0,2022-08-31,3088012
Cleary nissan,Mayo,Nissan,Micra,2019.0,37038.0, 13 days ago,14950.0,Manual,1.0,Hatchback,Petrol,4.0,44.0,1.0,Red,270.0,January,2023.0,2022-08-31,3088014
Oliver geoghegan car sales,Galway,Skoda,Superb,2018.0,149221.0, 10 hours ago,26950.0,Manual,2.0,Estate,Diesel,5.0,42.0,1.0,White,200.0,August,2024.0,2022-08-31,3088024
Keith lenihan motors,Dublin,Seat,Mii,2014.0,121460.0, 9 hours ago,6495.0,Manual,1.0,Hatchback,Petrol,4.0,50.0,6.0,Red,190.0,August,2024.0,2022-08-31,3088026
Webb motors,Dublin,Dacia,Duster,2015.0,87621.0, 10 days ago,11350.0,Manual,1.5,Suv,Diesel,4.0,47.0,4.0,Black,270.0,March,2024.0,2022-08-31,3088027
Midleton motorstore,Cork,Mazda,Mazda3,2011.0,217000.0, 1 month ago,5950.0,Manual,1.6,Saloon,Diesel,4.0,53.0,3.0,Red,200.0,May,2022.0,2022-08-31,3088033
Hexagon car sales ltd,Dublin,Opel,Astra,2017.0,90513.0, 1 day ago,NaN,Manual,1.0,Hatchback,Petrol,5.0,55.0,2.0,Black,180.0,March,2023.0,2022-08-31,3088034
Airside motor centre,Dublin,Volkswagen,Golf,2013.0,70485.0, 2 months ago,14950.0,Automatic,1.2,Hatchback,Petrol,5.0,58.0,1.0,White,200.0,May,2024.0,2022-08-31,3088052
Airside motor centre,Dublin,Audi,A1,2014.0,86113.0, 12 days ago,16500.0,Automatic,1.4,Hatchback,Petrol,5.0,NaN,1.0,White,NaN,May,2024.0,2022-08-31,3088054
Motorview kia,Cork,Kia,Sorento,2022.0,2.0, 17 days ago,56848.0,Automatic,2.2,Van,Diesel,5.0,NaN,NaN,Grey,NaN,None,NaN,2022-08-31,3088058
First choice autos,Dublin,Kia,Niro,2021.0,24140.0, 1 hour ago,32950.0,Automatic,1.6,Estate,Hybrid,5.0,168.0,1.0,Grey,NaN,None,NaN,2022-08-31,3088061
O&#039;regan motors,Dublin,Bmw,5 Series,2017.0,104600.0, 5 days ago,31450.0,Automatic,2.0,Saloon,Diesel,4.0,57.0,2.0,Grey,190.0,July,2023.0,2022-08-31,3088062
Smc car sales,Kildare,Audi,A4,2018.0,49000.0, 1 hour ago,31950.0,Automatic,2.0,Saloon,Diesel,4.0,57.0,2.0,Blue,190.0,June,2024.0,2022-08-31,3088064
Leinster motor group,Dublin,Renault,Megane,2016.0,159324.0, 19 hours ago,9950.0,Manual,1.5,Hatchback,Diesel,5.0,65.0,2.0,Blue,180.0,September,2022.0,2022-08-31,3088070
Oliver geoghegan car sales,Galway,Volkswagen,Passat,2018.0,175739.0, 20 hours ago,19950.0,Manual,1.6,Saloon,Diesel,4.0,25.0,1.0,Blue,190.0,October,2024.0,2022-08-31,3088088
Dh darren hayes motors ltd - trading as dh westlink ltd,Carlow,Mini,Hatch,2012.0,270738.0, 14 days ago,8995.0,Manual,1.6,Hatchback,Diesel,3.0,62.0,1.0,Black,180.0,January,2023.0,2022-08-31,3088091
Private,Dublin,Nissan,Leaf,2016.0,83300.0, 21 days ago,14500.0,Automatic,NaN,Hatchback,Electric,4.0,NaN,2.0,Brown,NaN,July,2022.0,2022-08-31,3088092
Sa moore toyota,Carlow,Toyota,Corolla,2020.0,10000.0, 2 months ago,31995.0,Automatic,1.8,Saloon,Hybrid,4.0,65.0,1.0,Grey,170.0,July,2024.0,2022-08-31,3088108
Private,Dublin,Bmw,3 Series,2013.0,144840.0, 1 month ago,11950.0,Manual,2.0,Coupe,Diesel,2.0,50.0,1.0,Grey,NaN,February,2024.0,2022-08-31,3088144
Gt motors,Dublin,Bmw,5 Series,2018.0,114263.0, 5 days ago,39995.0,Automatic,2.0,Saloon,Petrol plug-in hybrid,4.0,NaN,1.0,Blue,170.0,None,NaN,2022-08-31,3088164
Quinn fix garage &amp; car sales,Sligo,Volkswagen,Golf,2016.0,245080.0, in 3 minutes,9750.0,Manual,1.6,Van,Diesel,3.0,62.0,NaN,Black,333.0,None,NaN,2022-08-31,3088166
O&#039;neill&#039;s car sales,Meath,Ford,Ranger,2017.0,119227.0, 8 days ago,36999.0,Automatic,3.2,Pickup,Diesel,4.0,NaN,2.0,White,333.0,None,NaN,2022-08-31,3088174
Gmg motors,Dublin,Volkswagen,Golf,2015.0,125000.0, 21 hours ago,16750.0,Automatic,1.4,Hatchback,Petrol,5.0,59.0,1.0,White,200.0,March,2024.0,2022-08-31,3088182
Choice cars,Dublin,Toyota,Prius,2014.0,120700.0, 2 hours ago,13750.0,Automatic,1.8,Hatchback,Hybrid,5.0,NaN,1.0,White,180.0,May,2024.0,2022-08-31,3088183
John ramsay motors,Cork,Peugeot,207,2008.0,139000.0, 15 hours ago,3200.0,Manual,1.4,Hatchback,Petrol,5.0,36.0,2.0,Silver,400.0,November,2023.0,2022-08-31,3088184
Holden motor company,Dublin,Mercedes-benz,CLS Class,2008.0,151277.0, 22 hours ago,9995.0,Automatic,5.6,Coupe,Petrol,5.0,20.0,3.0,Black,NaN,November,2022.0,2022-08-31,3088188
Sarsfield motor company,Dublin,Volkswagen,Golf,2019.0,74029.0, 1 hour ago,37999.0,Automatic,2.0,Hatchback,Petrol,5.0,37.0,1.0,Grey,280.0,April,2023.0,2022-08-31,3088189
Prestige autos,Dublin,Ford,Ranger,2016.0,103000.0, 20 hours ago,24950.0,Manual,2.2,Pickup,Diesel,4.0,28.0,3.0,Silver,333.0,None,NaN,2022-08-31,3088191
Lucan auto sales,Dublin,Volkswagen,Golf,2016.0,225318.0, 20 hours ago,13950.0,Manual,1.6,Estate,Diesel,5.0,62.0,2.0,Silver,190.0,March,2024.0,2022-08-31,3088193
Prestige autos,Dublin,Toyota,Yaris,2012.0,136793.0, 20 hours ago,7950.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,1.0,Grey,200.0,October,2022.0,2022-08-31,3088194
Prestige autos,Dublin,Volkswagen,Golf,2019.0,35000.0, 1 hour ago,39950.0,Automatic,2.0,Hatchback,Petrol,5.0,37.0,2.0,Blue,400.0,January,2023.0,2022-08-31,3088199
Listowel autos ltd,Kerry,Mazda,Demio,2016.0,37666.0, 21 hours ago,12950.0,Automatic,1.3,Hatchback,Petrol,5.0,NaN,NaN,Silver,NaN,None,NaN,2022-08-31,3088205
City west cars,Dublin,Nissan,Juke,2012.0,88513.0, 1 month ago,9999.0,Automatic,1.6,Mpv,Petrol,5.0,37.0,2.0,Black,400.0,September,2023.0,2022-08-31,3088210
Cameron cars,Dublin,Jaguar,XF,2018.0,84453.0, 1 month ago,29950.0,Automatic,2.0,Saloon,Diesel,4.0,45.0,2.0,Black,200.0,July,2024.0,2022-08-31,3088217
Cameron cars,Dublin,Audi,A6,2012.0,157208.0, 7 days ago,13950.0,Manual,2.0,Saloon,Diesel,4.0,48.0,3.0,Black,270.0,August,2023.0,2022-08-31,3088219
Centre point autos athlone,Westmeath,Kia,Ceed,2016.0,190645.0, 16 hours ago,11950.0,Manual,1.6,Hatchback,Diesel,5.0,65.0,2.0,Black,180.0,November,2022.0,2022-08-31,3088221
7 seaters ireland,Dublin,Bmw,7 Series,2016.0,110000.0, 20 hours ago,37900.0,Automatic,3.0,Saloon,Diesel,4.0,48.0,2.0,Black,270.0,March,2024.0,2022-08-31,3088225
Windsor motormall galway,Galway,Land,ROVER Range Rover Sport,2018.0,48653.0, 5 days ago,71995.0,Automatic,2.0,Suv,Diesel,5.0,36.0,1.0,Black,NaN,July,2022.0,2022-08-31,3088235
J. keane &amp; sons (ros) ltd,Roscommon,Volkswagen,Polo,2020.0,31961.0, 5 days ago,18995.0,Manual,1.0,Hatchback,Petrol,5.0,50.0,2.0,Black,190.0,February,2024.0,2022-08-31,3088242
J. keane &amp; sons (ros) ltd,Roscommon,Volkswagen,Golf,2018.0,67090.0, 5 days ago,19995.0,Manual,1.0,Estate,Petrol,5.0,49.0,1.0,Grey,200.0,February,2022.0,2022-08-31,3088243
Colton motors tullamore,Offaly,Bmw,3 Series,2017.0,136998.0, 2 months ago,22995.0,Automatic,2.0,Saloon,Petrol hybrid,4.0,112.0,2.0,Blue,170.0,June,2023.0,2022-08-31,3088244
Mullingar autos ltd,Westmeath,Volkswagen,Tiguan,2021.0,8999.0, 7 days ago,47950.0,Automatic,2.0,Suv,Diesel,5.0,40.0,1.0,White,270.0,February,2025.0,2022-08-31,3088250
Msl park motors mazda,Dublin,Opel,Mokka,2016.0,51099.0, 2 months ago,15950.0,Manual,1.6,Suv,Diesel,4.0,57.0,3.0,Brown,NaN,September,2022.0,2022-08-31,3088256
Fitzpatricks garage opel carlow,Carlow,Opel,Astra,2016.0,149998.0, 3 months ago,12950.0,Manual,1.6,Hatchback,Diesel,5.0,56.0,2.0,Red,190.0,January,2024.0,2022-08-31,3088257
Fitzpatricks garage opel carlow,Carlow,Volkswagen,Caddy,2019.0,74998.0, 3 months ago,16950.0,Manual,2.0,Van,Diesel,5.0,51.0,1.0,White,NaN,None,NaN,2022-08-31,3088260
Fitzpatricks garage opel carlow,Carlow,Opel,Astra,2018.0,72999.0, 3 months ago,17950.0,Manual,1.6,Hatchback,Diesel,5.0,65.0,2.0,Grey,180.0,June,2022.0,2022-08-31,3088261
Fitzpatricks garage opel carlow,Carlow,Opel,Grandland X,2019.0,33998.0, 3 months ago,24950.0,Manual,1.2,Mpv,Petrol,4.0,45.0,2.0,Black,NaN,April,2023.0,2022-08-31,3088263
Fitzpatricks garage opel carlow,Carlow,Opel,Mokka,2016.0,92998.0, 3 months ago,17950.0,Manual,1.6,Suv,Diesel,4.0,52.0,3.0,Grey,NaN,September,2022.0,2022-08-31,3088264
Quantum autos,Wexford,Peugeot,2008,2021.0,31977.0, 1 hour ago,31995.0,Manual,1.5,Suv,Diesel,5.0,52.0,1.0,Black,200.0,May,2024.0,2022-08-31,3088271
Audi waterford,Waterford,Audi,Q5,2018.0,102482.0, 7 days ago,44950.0,Automatic,2.0,Suv,Diesel,4.0,48.0,2.0,Black,NaN,July,2022.0,2022-08-31,3088273
Cabra cars (kingscourt),Cavan,Audi,A4,2020.0,77998.0, 4 days ago,41750.0,Automatic,2.0,Saloon,Diesel,4.0,71.0,1.0,White,190.0,None,NaN,2022-08-31,3088280
O&#039;reilly and sons,Longford,Nissan,Qashqai,2019.0,45404.0, 21 days ago,24450.0,Manual,1.5,Suv,Diesel,5.0,74.0,1.0,Red,180.0,None,NaN,2022-08-31,3088283
Dermot healy motors ltd,Kerry,Volkswagen,Eos,2007.0,134000.0, 2 days ago,NaN,Manual,1.6,Convertible,Petrol,2.0,31.0,3.0,Black,514.0,September,2022.0,2022-08-31,3088291
Kearys hyundai cork,Cork,Hyundai,i30,2022.0,49.0, 28 days ago,27495.0,Manual,1.0,Hatchback,Petrol,5.0,39.0,1.0,Silver,200.0,January,2026.0,2022-08-31,3088310
Kearys hyundai cork,Cork,Hyundai,i30,2022.0,49.0, 28 days ago,27495.0,Manual,1.0,Hatchback,Petrol,5.0,42.0,1.0,Silver,200.0,January,2026.0,2022-08-31,3088311
T &amp; c motors ltd,Waterford,Peugeot,3008,2021.0,27286.0, 2 months ago,34995.0,Manual,1.5,Suv,Diesel,5.0,59.0,1.0,Grey,200.0,July,2025.0,2022-08-31,3088316
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,14.0, 3 months ago,39600.0,Manual,1.5,Mpv,Petrol,5.0,NaN,NaN,Blue,NaN,None,NaN,2022-08-31,3088322
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,9.0, 3 months ago,38600.0,Manual,1.0,Suv,Petrol,5.0,NaN,NaN,White,NaN,None,NaN,2022-08-31,3088323
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,9.0, 3 months ago,33700.0,Manual,1.0,Suv,Petrol,5.0,NaN,NaN,Silver,NaN,None,NaN,2022-08-31,3088324
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,11.0, 2 months ago,38500.0,Manual,1.0,Suv,Diesel,5.0,NaN,NaN,Red,NaN,None,NaN,2022-08-31,3088325
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,9.0, 2 months ago,38700.0,Manual,1.5,Suv,Petrol,5.0,NaN,NaN,Silver,NaN,None,NaN,2022-08-31,3088326
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,9.0, 3 months ago,42600.0,Automatic,1.5,Suv,Petrol,5.0,NaN,NaN,Silver,NaN,None,NaN,2022-08-31,3088327
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,9.0, 3 months ago,44950.0,Automatic,1.5,Suv,Petrol,4.0,NaN,NaN,Silver,NaN,None,NaN,2022-08-31,3088328
Divanes volkswagen,Kerry,Volkswagen,T-Roc,2022.0,16.0, 3 months ago,40500.0,Manual,2.0,Suv,Diesel,5.0,NaN,NaN,Blue,NaN,None,NaN,2022-08-31,3088330
Frank keane volkswagen liffey valley,Dublin,Volkswagen,Golf,2018.0,59498.0, 14 days ago,21995.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,1.0,White,190.0,February,2024.0,2022-08-31,3088331
A plus service centre,Wicklow,Dacia,Sandero,2013.0,86011.0, 2 months ago,6750.0,Manual,1.1,Hatchback,Petrol,4.0,40.0,2.0,Silver,280.0,July,2023.0,2022-08-31,3088332
Kearys carstore dublin,Dublin,Nissan,Serena,2012.0,106359.0, 3 months ago,14490.0,Automatic,2.0,Mpv,Petrol hybrid,5.0,NaN,1.0,White,NaN,None,NaN,2022-08-31,3088344
Hinchy&#039;s ennis road,Limerick,Suzuki,Ignis,2022.0,0.0, 2 months ago,NaN,Manual,1.2,Suv,Petrol hybrid,NaN,NaN,NaN,White,NaN,None,NaN,2022-08-31,3088349
Spirit jaguar &amp; land rover,Dublin,Jaguar,XF,2019.0,77998.0, 1 month ago,39950.0,Automatic,2.0,Saloon,Diesel,4.0,45.0,1.0,White,NaN,April,2023.0,2022-08-31,3088362
Spirit jaguar &amp; land rover,Dublin,Land,ROVER Discovery,2020.0,87998.0, 26 days ago,59950.0,Automatic,3.0,Suv,Diesel,5.0,32.0,1.0,Grey,NaN,None,NaN,2022-08-31,3088363
Trinity skoda,Wicklow,Skoda,Octavia,2018.0,91948.0, 13 days ago,17950.0,Manual,1.6,Saloon,Diesel,4.0,57.0,1.0,Silver,190.0,February,2022.0,2022-08-31,3088366
The car centre galway,Galway,Opel,Crossland X,2018.0,42980.0, 3 months ago,16995.0,Manual,1.2,Suv,Petrol,5.0,45.0,1.0,Grey,NaN,March,2022.0,2022-08-31,3088371
The car centre galway,Galway,Bmw,X3,2018.0,75123.0, 1 month ago,45895.0,Automatic,2.0,Suv,Diesel,4.0,43.0,1.0,Grey,NaN,April,2022.0,2022-08-31,3088372
Azkar,Waterford,Toyota,Auris,2015.0,172199.0, 7 hours ago,13995.0,Manual,1.4,Hatchback,Diesel,5.0,62.0,2.0,None,190.0,May,2023.0,2022-08-31,3088379
Nearys lusk,Dublin,Mercedes-benz,E Class,2019.0,39977.0, 5 days ago,47950.0,Automatic,2.0,Saloon,Other,4.0,NaN,1.0,Silver,NaN,None,NaN,2022-08-31,3088383
O&#039;dowd motors,Dublin,Volkswagen,Golf,2015.0,149538.0, 2 months ago,29450.0,Manual,2.0,Hatchback,Petrol,5.0,33.0,3.0,Blue,600.0,November,2023.0,2022-08-31,3088384
Vartry garage kia &amp; peugeot,Wicklow,Peugeot,2008,2014.0,123833.0, 5 hours ago,12450.0,Automatic,1.6,Hatchback,Diesel,5.0,62.0,1.0,Grey,180.0,March,2022.0,2022-08-31,3088386
Murphy doyle,Dublin,Opel,Astra,2015.0,148000.0, 5 days ago,9950.0,Manual,1.2,Hatchback,Diesel,5.0,60.0,2.0,Black,190.0,November,2023.0,2022-08-31,3088388
Well priced cars,Dublin,Audi,A3,2017.0,134721.0, 3 days ago,22500.0,Manual,2.0,Saloon,Diesel,4.0,56.0,1.0,White,190.0,January,2023.0,2022-08-31,3088391
7 seaters ireland,Dublin,Peugeot,5008,2011.0,144840.0, 20 hours ago,6900.0,Manual,1.6,Mpv,Diesel,5.0,44.0,2.0,Grey,280.0,September,2023.0,2022-08-31,3088397
Quantum autos,Wexford,Toyota,Auris,2015.0,172199.0, 15 hours ago,13995.0,Manual,1.4,Hatchback,Diesel,5.0,62.0,2.0,Bronze,190.0,May,2023.0,2022-08-31,3088403
Murphy doyle,Dublin,Ford,Fiesta,2018.0,86904.0, 20 hours ago,15950.0,Manual,1.5,Hatchback,Diesel,5.0,71.0,1.0,Black,180.0,May,2024.0,2022-08-31,3088407
John earls motors,Wicklow,Hyundai,ix35,2012.0,226916.0, 3 months ago,9500.0,Manual,1.7,Mpv,Diesel,5.0,44.0,3.0,Bronze,280.0,May,2023.0,2022-08-31,3088413
Kf autos ltd,Galway,Volkswagen,Tiguan,2019.0,119091.0, 19 minutes ago,31995.0,Manual,2.0,Suv,Diesel,5.0,49.0,1.0,Grey,270.0,None,NaN,2022-08-31,3092306
Kerry motor works,Kerry,Audi,A4,2020.0,22541.0, 1 day ago,48500.0,Automatic,2.0,Estate,Diesel,5.0,41.0,1.0,Black,180.0,None,NaN,2022-08-31,3092318
Andrew donegan car sales ltd,Kildare,Hyundai,i30,2016.0,133575.0, 4 days ago,NaN,Manual,1.6,Hatchback,Diesel,5.0,62.0,1.0,White,180.0,November,2022.0,2022-08-31,3088416
Dermot healy motors ltd,Kerry,Peugeot,2008,2019.0,86000.0, 27 days ago,NaN,Manual,1.2,Suv,Petrol,4.0,48.0,2.0,Red,200.0,April,2023.0,2022-08-31,3088425
Lowes car sales,Limerick,Audi,A3,2013.0,158399.0, 3 months ago,13950.0,Manual,1.4,Hatchback,Petrol,3.0,45.0,1.0,White,200.0,March,2024.0,2022-08-31,3088426
7 seaters ireland,Dublin,Skoda,Kodiaq,2019.0,70000.0, 1 day ago,37900.0,Manual,2.0,Estate,Diesel,4.0,44.0,1.0,Blue,400.0,May,2024.0,2022-08-31,3088428
Airside motor centre,Dublin,Audi,A3,2014.0,79600.0, 17 days ago,18500.0,Automatic,1.4,Hatchback,Petrol,5.0,55.0,1.0,White,200.0,May,2024.0,2022-08-31,3088432
Airside motor centre,Dublin,Volkswagen,Golf,2017.0,65289.0, 2 months ago,22500.0,Automatic,1.4,Hatchback,Petrol,5.0,60.0,1.0,White,200.0,May,2024.0,2022-08-31,3088434
Airside motor centre,Dublin,Audi,A3,2014.0,110629.0, 2 months ago,16950.0,Automatic,1.4,Hatchback,Petrol,5.0,55.0,1.0,White,200.0,May,2024.0,2022-08-31,3088437
Airside motor centre,Dublin,Volkswagen,Golf,2013.0,103352.0, 2 months ago,15950.0,Automatic,1.4,Hatchback,Petrol,5.0,60.0,1.0,Grey,200.0,May,2024.0,2022-08-31,3088438
Nyhan motors,Cork,Volkswagen,Tiguan,2018.0,69168.0, 12 hours ago,32900.0,Manual,2.0,Estate,Diesel,5.0,49.0,1.0,Silver,270.0,None,NaN,2022-08-31,3088439
Caliber motors ltd,Dublin,Bmw,5 Series,2017.0,99000.0, 27 days ago,39995.0,Automatic,3.0,Saloon,Diesel,4.0,50.0,2.0,Black,270.0,June,2023.0,2022-08-31,3088472
M.daffy car sales lisselton,Kerry,Renault,Grand Megane,2011.0,185001.0, 5 days ago,6850.0,Automatic,1.5,Estate,Diesel,4.0,56.0,3.0,Silver,190.0,September,2022.0,2022-08-31,3088483
Willowwood cars,Meath,Toyota,Auris,2014.0,104607.0, 26 days ago,11999.0,Manual,1.6,Hatchback,Petrol,5.0,40.0,1.0,Silver,280.0,February,2024.0,2022-08-31,3088487
Healy&#039;s autos,Offaly,Volkswagen,Passat,2016.0,149668.0, 53 minutes ago,15950.0,Manual,1.6,Saloon,Diesel,4.0,59.0,1.0,Blue,190.0,June,2024.0,2022-08-31,3088488
M.daffy car sales lisselton,Kerry,Peugeot,208,2016.0,124025.0, 5 days ago,11450.0,Manual,1.6,Hatchback,Diesel,5.0,67.0,6.0,Grey,NaN,None,NaN,2022-08-31,3088490
Walsh autos,Kerry,Volkswagen,Passat,2018.0,153296.0, 13 hours ago,22750.0,Manual,2.0,Saloon,Diesel,4.0,52.0,1.0,Blue,190.0,None,NaN,2022-08-31,3088493
M.daffy car sales lisselton,Kerry,Ford,Galaxy,2009.0,302193.0, 4 days ago,4995.0,Manual,1.8,Mpv,Diesel,5.0,37.0,6.0,Silver,600.0,August,2022.0,2022-08-31,3088494
Walsh autos,Kerry,Skoda,Octavia,2018.0,146931.0, 1 hour ago,22950.0,Automatic,2.0,Hatchback,Diesel,5.0,52.0,1.0,Grey,190.0,None,NaN,2022-08-31,3088495
Walsh autos,Kerry,Volkswagen,Tiguan,2020.0,14258.0, 13 hours ago,40950.0,Automatic,2.0,Estate,Diesel,5.0,49.0,2.0,Grey,270.0,November,2024.0,2022-08-31,3088499
M.daffy car sales lisselton,Kerry,Mercedes-benz,E Class,2016.0,169778.0, 4 days ago,27450.0,Automatic,2.0,Saloon,Diesel,4.0,60.0,2.0,Black,200.0,August,2022.0,2022-08-31,3088500
M.daffy car sales lisselton,Kerry,Skoda,Superb,2016.0,247972.0, 2 days ago,15950.0,Manual,2.0,Estate,Diesel,5.0,57.0,2.0,Silver,190.0,July,2022.0,2022-08-31,3088501
Private,Donegal,Bmw,5 Series,2018.0,128747.0, 1 month ago,35950.0,Automatic,2.0,Saloon,Diesel,4.0,50.0,1.0,Grey,200.0,July,2022.0,2022-08-31,3088502
Cavanaghs of charleville ltd,Cork,Ford,Mondeo,2021.0,18554.0, 6 days ago,37995.0,Manual,2.0,Hatchback,Diesel,5.0,52.0,1.0,Grey,NaN,January,2025.0,2022-08-31,3088503
Cavanaghs of charleville ltd,Cork,Ford,Kuga,2021.0,24246.0, 6 days ago,39995.0,Manual,1.5,Suv,Diesel,5.0,50.0,1.0,Grey,210.0,January,2025.0,2022-08-31,3088510
Cavanaghs of charleville ltd,Cork,Ford,Focus,2020.0,75498.0, 6 days ago,25495.0,Manual,1.5,Hatchback,Diesel,5.0,67.0,2.0,Grey,180.0,January,2024.0,2022-08-31,3088511
Fitzpatricks garage opel carlow,Carlow,Opel,Crossland X,2018.0,58998.0, 3 months ago,18950.0,Manual,1.6,Suv,Diesel,5.0,64.0,2.0,White,NaN,May,2022.0,2022-08-31,3088516
