,true,predict,make,model,score,alpha,epsilon,max_iter
1413,10.183011437286446,10.115621307755063,Bmw,5 Series,-0.018859214969053427,33,1.35,500
1985,10.517320926376348,10.51302923412596,Bmw,5 Series,-0.018859214969053427,33,1.35,500
95,10.542442504012646,10.507510708064528,Bmw,5 Series,-0.018859214969053427,33,1.35,500
5106,10.933017680016794,10.937202352810814,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2156,10.46296047312364,10.372869356241123,Bmw,5 Series,-0.018859214969053427,33,1.35,500
913,9.90098442231801,9.829216228241803,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10401,9.510370887608827,9.326371334352434,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3069,8.216088098632316,8.646700818662366,Bmw,5 Series,-0.018859214969053427,33,1.35,500
4280,10.58403063411305,10.525924458242642,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2284,10.46296047312364,10.47079648258554,Bmw,5 Series,-0.018859214969053427,33,1.35,500
9448,10.643041105910228,10.574388566503567,Bmw,5 Series,-0.018859214969053427,33,1.35,500
12114,10.644233711895351,10.603402744427333,Bmw,5 Series,-0.018859214969053427,33,1.35,500
5260,10.517320926376348,10.501477863272214,Bmw,5 Series,-0.018859214969053427,33,1.35,500
12796,10.432644132986843,10.390579394957136,Bmw,5 Series,-0.018859214969053427,33,1.35,500
6550,10.163926888594034,10.211016485879577,Bmw,5 Series,-0.018859214969053427,33,1.35,500
15940,10.163926888594034,10.155221800393461,Bmw,5 Series,-0.018859214969053427,33,1.35,500
8119,11.033275458672687,11.043835732380758,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3288,11.080602902692181,11.043192159195169,Bmw,5 Series,-0.018859214969053427,33,1.35,500
633,10.489884363149192,10.393150365018716,Bmw,5 Series,-0.018859214969053427,33,1.35,500
6979,9.67721410821299,9.64691223538324,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3812,10.201553030367597,10.28405380065322,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3244,10.371927459805681,10.249022952358704,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10587,10.667791927412402,10.619917558809034,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3267,11.080602902692181,11.04399247656636,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2734,10.43396873396056,10.567462803238836,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10897,10.124629101179664,10.110392367571691,Bmw,5 Series,-0.018859214969053427,33,1.35,500
11388,10.735309127783832,10.669665707541037,Bmw,5 Series,-0.018859214969053427,33,1.35,500
15420,9.205327830152639,9.172713182471828,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10220,10.877952848461355,10.766378221114238,Bmw,5 Series,-0.018859214969053427,33,1.35,500
9920,9.738023112808596,9.864605162975858,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10065,9.612466578818832,9.635971283942927,Bmw,5 Series,-0.018859214969053427,33,1.35,500
13624,10.203406942652387,10.207979837733596,Bmw,5 Series,-0.018859214969053427,33,1.35,500
555,10.596509725282923,10.461900053663324,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3194,9.543234787249512,9.360975128520359,Bmw,5 Series,-0.018859214969053427,33,1.35,500
9050,10.461673747661957,10.441934622368915,Bmw,5 Series,-0.018859214969053427,33,1.35,500
7115,9.949893925350283,9.860019546576593,Bmw,5 Series,-0.018859214969053427,33,1.35,500
5401,10.461673747661957,10.355870349511127,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2606,10.491135318903403,10.452713735714742,Bmw,5 Series,-0.018859214969053427,33,1.35,500
9993,9.90323752128092,9.913012488675868,Bmw,5 Series,-0.018859214969053427,33,1.35,500
5404,10.914178959831768,10.692386815889424,Bmw,5 Series,-0.018859214969053427,33,1.35,500
15826,10.967335848767897,10.88196558008412,Bmw,5 Series,-0.018859214969053427,33,1.35,500
8934,10.124629101179664,10.017738135389559,Bmw,5 Series,-0.018859214969053427,33,1.35,500
12696,10.156189906091882,10.036837407321904,Bmw,5 Series,-0.018859214969053427,33,1.35,500
138,10.568749529606537,10.531272727574365,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2185,10.146433731146518,10.191512078289032,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10195,10.489884363149192,10.387115199311587,Bmw,5 Series,-0.018859214969053427,33,1.35,500
13422,10.666627104916108,10.684141033831198,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3066,10.517320926376348,10.409181596864961,Bmw,5 Series,-0.018859214969053427,33,1.35,500
14475,10.933017680016794,11.035196132679586,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3618,10.371927459805681,10.224461826863239,Bmw,5 Series,-0.018859214969053427,33,1.35,500
5898,10.338511462885837,9.75899381450398,Bmw,5 Series,-0.018859214969053427,33,1.35,500
7073,11.065074640365626,11.050626239272223,Bmw,5 Series,-0.018859214969053427,33,1.35,500
5049,9.612466578818832,9.602490437281554,Bmw,5 Series,-0.018859214969053427,33,1.35,500
11645,10.61890979160975,10.650108012543472,Bmw,5 Series,-0.018859214969053427,33,1.35,500
15811,9.464982590349763,8.775672333450077,Bmw,5 Series,-0.018859214969053427,33,1.35,500
14477,10.714306651468048,10.78250935871559,Bmw,5 Series,-0.018859214969053427,33,1.35,500
7789,9.38429367909962,9.306879897900346,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3491,9.205327830152639,9.208556156864422,Bmw,5 Series,-0.018859214969053427,33,1.35,500
14227,9.468851067127684,9.622292505881136,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3375,10.618885342030893,10.122225171002924,Bmw,5 Series,-0.018859214969053427,33,1.35,500
624,10.596509725282923,10.555168148520583,Bmw,5 Series,-0.018859214969053427,33,1.35,500
8876,11.001182754141754,10.94903520011818,Bmw,5 Series,-0.018859214969053427,33,1.35,500
13026,10.984444905965518,11.002174535874344,Bmw,5 Series,-0.018859214969053427,33,1.35,500
934,8.15908865466791,8.690338115081342,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3195,8.51699317141357,8.635574330399118,Bmw,5 Series,-0.018859214969053427,33,1.35,500
17035,10.69183127007966,10.65252457932285,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10800,9.104424146384634,9.084187933252682,Bmw,5 Series,-0.018859214969053427,33,1.35,500
17283,9.205327830152639,9.086949426355934,Bmw,5 Series,-0.018859214969053427,33,1.35,500
17243,10.518538047359652,10.558425887726353,Bmw,5 Series,-0.018859214969053427,33,1.35,500
12906,10.858998997563564,10.518495058965767,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3274,11.080602902692181,11.052345246753465,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2744,9.38429367909962,9.358386953400142,Bmw,5 Series,-0.018859214969053427,33,1.35,500
8,10.477006245640542,10.427710859982612,Bmw,5 Series,-0.018859214969053427,33,1.35,500
4116,10.489884363149192,10.527868298379408,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3282,11.080602902692181,11.072400055145255,Bmw,5 Series,-0.018859214969053427,33,1.35,500
13466,10.877103351029552,10.92729059022288,Bmw,5 Series,-0.018859214969053427,33,1.35,500
14474,10.34158118013602,10.270196438472889,Bmw,5 Series,-0.018859214969053427,33,1.35,500
15076,9.738023112808596,9.645414658225555,Bmw,5 Series,-0.018859214969053427,33,1.35,500
8945,9.099408811268901,9.080427967012202,Bmw,5 Series,-0.018859214969053427,33,1.35,500
1542,10.16199824768763,10.129824624707695,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10913,10.713306039899766,10.692595981298481,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2391,11.016988453697989,11.003267578458688,Bmw,5 Series,-0.018859214969053427,33,1.35,500
11998,10.877103351029552,10.738608543992948,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2238,10.873319051338314,10.770894122723439,Bmw,5 Series,-0.018859214969053427,33,1.35,500
1129,10.371927459805681,10.36817325857387,Bmw,5 Series,-0.018859214969053427,33,1.35,500
12665,8.410720946905721,8.68843853147934,Bmw,5 Series,-0.018859214969053427,33,1.35,500
14463,10.570034051298894,10.60840437771253,Bmw,5 Series,-0.018859214969053427,33,1.35,500
16004,11.034082887057288,11.051719828176559,Bmw,5 Series,-0.018859214969053427,33,1.35,500
9744,11.06585680700699,11.073527429215456,Bmw,5 Series,-0.018859214969053427,33,1.35,500
4594,9.301094735244646,9.477295386461956,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10191,10.644233711895351,10.683802160843824,Bmw,5 Series,-0.018859214969053427,33,1.35,500
12329,8.85352256068954,8.930312879129175,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10808,9.90098442231801,9.79118249263794,Bmw,5 Series,-0.018859214969053427,33,1.35,500
12633,10.569905673354048,10.628954658881245,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10484,10.16199824768763,10.13215172330639,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3376,10.571188711764599,10.53310529261852,Bmw,5 Series,-0.018859214969053427,33,1.35,500
14897,9.849559210510572,9.939092282860113,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2858,10.388964598613677,10.404081204611678,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10087,10.124629101179664,10.06593944259849,Bmw,5 Series,-0.018859214969053427,33,1.35,500
342,9.205327830152639,9.151426597941041,Bmw,5 Series,-0.018859214969053427,33,1.35,500
9818,10.594131602877955,10.697275538486807,Bmw,5 Series,-0.018859214969053427,33,1.35,500
13389,9.581214035314728,9.498365316162518,Bmw,5 Series,-0.018859214969053427,33,1.35,500
15525,10.305613759378778,10.347921744303832,Bmw,5 Series,-0.018859214969053427,33,1.35,500
16564,10.402716190456456,10.397867332852426,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3164,11.00126616045566,10.927383037021912,Bmw,5 Series,-0.018859214969053427,33,1.35,500
13636,10.118598932153073,10.16679923119392,Bmw,5 Series,-0.018859214969053427,33,1.35,500
4022,9.388486557359657,9.173538525619819,Bmw,5 Series,-0.018859214969053427,33,1.35,500
3264,11.080602902692181,11.019899058575731,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10383,9.61573881119536,9.283965256171344,Bmw,5 Series,-0.018859214969053427,33,1.35,500
5408,10.544024782823776,10.466097672801606,Bmw,5 Series,-0.018859214969053427,33,1.35,500
2146,10.571188711764599,10.710174295351157,Bmw,5 Series,-0.018859214969053427,33,1.35,500
9269,10.475878531960273,10.544400894823726,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10895,9.305559638557117,9.470941515345611,Bmw,5 Series,-0.018859214969053427,33,1.35,500
7066,10.837618202538614,10.891555678552308,Bmw,5 Series,-0.018859214969053427,33,1.35,500
10914,10.713306039899766,10.637265131686016,Bmw,5 Series,-0.018859214969053427,33,1.35,500
1847,9.392578591964389,9.303645103597788,Bmw,5 Series,-0.018859214969053427,33,1.35,500
6520,9.903487552536127,9.878746754254575,Bmw,1 Series,-0.026060853975746,3,1.35,500
13473,10.085600754292345,9.929959426448761,Bmw,1 Series,-0.026060853975746,3,1.35,500
13915,9.612466578818832,9.625149253124055,Bmw,1 Series,-0.026060853975746,3,1.35,500
17130,10.16199824768763,10.214356795361706,Bmw,1 Series,-0.026060853975746,3,1.35,500
15009,10.043032079974024,10.027436972383095,Bmw,1 Series,-0.026060853975746,3,1.35,500
5727,9.67721410821299,9.535046902739172,Bmw,1 Series,-0.026060853975746,3,1.35,500
3655,9.612466578818832,9.530307404259004,Bmw,1 Series,-0.026060853975746,3,1.35,500
1023,9.578449693540579,9.561856929717772,Bmw,1 Series,-0.026060853975746,3,1.35,500
12729,9.67721410821299,9.738846214670131,Bmw,1 Series,-0.026060853975746,3,1.35,500
1775,9.543234787249512,9.625445209595188,Bmw,1 Series,-0.026060853975746,3,1.35,500
2073,9.648272670221848,9.681492792643542,Bmw,1 Series,-0.026060853975746,3,1.35,500
4055,9.996522418503318,10.217539489447278,Bmw,1 Series,-0.026060853975746,3,1.35,500
3729,9.543234787249512,9.542203441787377,Bmw,1 Series,-0.026060853975746,3,1.35,500
12817,9.67721410821299,9.768740824199865,Bmw,1 Series,-0.026060853975746,3,1.35,500
1337,9.205327830152639,9.064063091708606,Bmw,1 Series,-0.026060853975746,3,1.35,500
6759,8.817297783866575,9.260367074624373,Bmw,1 Series,-0.026060853975746,3,1.35,500
16782,10.126231023828998,10.17016003662436,Bmw,1 Series,-0.026060853975746,3,1.35,500
9632,9.740674462130217,9.823841492963624,Bmw,1 Series,-0.026060853975746,3,1.35,500
7515,8.00469951054955,8.538230084034858,Bmw,1 Series,-0.026060853975746,3,1.35,500
9808,9.851931065621725,9.94493654654511,Bmw,1 Series,-0.026060853975746,3,1.35,500
4534,9.543234787249512,9.578745340097772,Bmw,1 Series,-0.026060853975746,3,1.35,500
76,9.605755144230846,9.57496772556343,Bmw,1 Series,-0.026060853975746,3,1.35,500
10067,9.235032984566555,9.303139252983657,Bmw,1 Series,-0.026060853975746,3,1.35,500
3207,9.85214162518454,9.540462565372682,Bmw,1 Series,-0.026060853975746,3,1.35,500
8722,9.578103612900335,9.671468379279448,Bmw,1 Series,-0.026060853975746,3,1.35,500
6027,9.350102314351341,9.371202925259702,Bmw,1 Series,-0.026060853975746,3,1.35,500
1890,9.468851067127684,9.538761121286072,Bmw,1 Series,-0.026060853975746,3,1.35,500
8398,9.90098442231801,9.930896583433094,Bmw,1 Series,-0.026060853975746,3,1.35,500
12833,9.67721410821299,9.80762366224111,Bmw,1 Series,-0.026060853975746,3,1.35,500
15010,9.851931065621725,9.71831179145281,Bmw,1 Series,-0.026060853975746,3,1.35,500
14312,9.099408811268901,9.226032625704796,Bmw,1 Series,-0.026060853975746,3,1.35,500
5405,9.612466578818832,9.358442567331256,Bmw,1 Series,-0.026060853975746,3,1.35,500
15011,10.775429243836092,10.641162210395757,Bmw,1 Series,-0.026060853975746,3,1.35,500
13605,10.714306651468048,10.94998204334537,Bmw,1 Series,-0.026060853975746,3,1.35,500
14369,9.811920359010637,9.900984592357048,Bmw,1 Series,-0.026060853975746,3,1.35,500
5419,9.795345393916424,9.729753504719636,Bmw,1 Series,-0.026060853975746,3,1.35,500
813,9.539644119118783,9.672820770101936,Bmw,1 Series,-0.026060853975746,3,1.35,500
17398,9.60911649193355,9.695916499795178,Bmw,1 Series,-0.026060853975746,3,1.35,500
8581,9.849559210510572,9.81874429505091,Bmw,1 Series,-0.026060853975746,3,1.35,500
8099,9.413281215972873,9.3541789078121,Bmw,1 Series,-0.026060853975746,3,1.35,500
6876,9.792555991828847,10.248161892389783,Bmw,1 Series,-0.026060853975746,3,1.35,500
9770,9.735068900911164,9.732372546434267,Bmw,1 Series,-0.026060853975746,3,1.35,500
2523,9.735068900911164,9.68790727009137,Bmw,1 Series,-0.026060853975746,3,1.35,500
5899,10.1226230824528,10.088903508388306,Bmw,1 Series,-0.026060853975746,3,1.35,500
1221,9.90323752128092,9.952686239198995,Bmw,1 Series,-0.026060853975746,3,1.35,500
4512,9.546455401949554,9.41081864825602,Bmw,1 Series,-0.026060853975746,3,1.35,500
474,9.539644119118783,9.565575858919523,Bmw,1 Series,-0.026060853975746,3,1.35,500
1383,9.82822506803558,9.94383376114569,Bmw,3 Series,-0.07903531728662186,264,1.35,500
4024,9.612466578818832,9.08950558877377,Bmw,3 Series,-0.07903531728662186,264,1.35,500
12700,10.083723602839061,9.698910732367008,Bmw,3 Series,-0.07903531728662186,264,1.35,500
6001,10.630432112679363,10.50272586948786,Bmw,3 Series,-0.07903531728662186,264,1.35,500
12660,9.90098442231801,9.674759462181038,Bmw,3 Series,-0.07903531728662186,264,1.35,500
12954,9.90098442231801,10.072908383357882,Bmw,3 Series,-0.07903531728662186,264,1.35,500
11654,10.163926888594034,10.170641033658137,Bmw,3 Series,-0.07903531728662186,264,1.35,500
11671,10.798554647958657,10.598826591380924,Bmw,3 Series,-0.07903531728662186,264,1.35,500
6551,10.083723602839061,9.947884906065019,Bmw,3 Series,-0.07903531728662186,264,1.35,500
3841,10.203406942652387,10.183184817742909,Bmw,3 Series,-0.07903531728662186,264,1.35,500
16487,8.83927669058535,9.015239695021197,Bmw,3 Series,-0.07903531728662186,264,1.35,500
5430,11.050096039472493,10.812784821360252,Bmw,3 Series,-0.07903531728662186,264,1.35,500
11444,9.878169744551839,9.852053997686,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10147,10.238172478583245,11.190417442527623,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8036,10.262908722142885,10.341573996376798,Bmw,3 Series,-0.07903531728662186,264,1.35,500
826,9.392245175273795,10.577105014364044,Bmw,3 Series,-0.07903531728662186,264,1.35,500
6845,10.461673747661957,10.279108702947195,Bmw,3 Series,-0.07903531728662186,264,1.35,500
7937,9.38429367909962,9.63917039737999,Bmw,3 Series,-0.07903531728662186,264,1.35,500
16005,10.667791927412402,10.622377012271992,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10894,9.798071479779479,10.439850169840357,Bmw,3 Series,-0.07903531728662186,264,1.35,500
16051,9.67721410821299,9.61507369524859,Bmw,3 Series,-0.07903531728662186,264,1.35,500
2175,10.238172478583245,10.277901428593275,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10229,10.124629101179664,9.957294544098495,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8826,9.98736903651683,10.022237783175864,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8506,9.849559210510572,9.793213970358856,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8751,9.468851067127684,9.426812505996102,Bmw,3 Series,-0.07903531728662186,264,1.35,500
7076,11.002016504398489,10.70259690482042,Bmw,3 Series,-0.07903531728662186,264,1.35,500
4589,10.712193073730345,10.50628331112492,Bmw,3 Series,-0.07903531728662186,264,1.35,500
13190,10.165659490817816,10.28384840502268,Bmw,3 Series,-0.07903531728662186,264,1.35,500
2634,9.461099090323366,9.558076520766303,Bmw,3 Series,-0.07903531728662186,264,1.35,500
16044,10.691922185369403,10.422444523565883,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10576,10.271596874100524,10.302425864768333,Bmw,3 Series,-0.07903531728662186,264,1.35,500
1088,9.949893925350283,9.56144012694696,Bmw,3 Series,-0.07903531728662186,264,1.35,500
11526,10.083723602839061,10.04143164166525,Bmw,3 Series,-0.07903531728662186,264,1.35,500
5737,9.104424146384634,8.966714185362147,Bmw,3 Series,-0.07903531728662186,264,1.35,500
4917,10.081633737919603,10.07925290578916,Bmw,3 Series,-0.07903531728662186,264,1.35,500
7946,10.307284603543595,10.11778778112495,Bmw,3 Series,-0.07903531728662186,264,1.35,500
15307,10.126591103050316,10.323401429589888,Bmw,3 Series,-0.07903531728662186,264,1.35,500
12086,10.305613759378778,10.260210187179847,Bmw,3 Series,-0.07903531728662186,264,1.35,500
12697,10.596509725282923,10.371923056376165,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8361,9.996522418503318,10.143138568220197,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10885,9.735068900911164,9.790214098378197,Bmw,3 Series,-0.07903531728662186,264,1.35,500
14367,10.12643108384767,10.2655390819319,Bmw,3 Series,-0.07903531728662186,264,1.35,500
12393,10.124629101179664,10.259789637065012,Bmw,3 Series,-0.07903531728662186,264,1.35,500
16932,9.528794103094718,9.744911993097654,Bmw,3 Series,-0.07903531728662186,264,1.35,500
4060,9.632334782035558,9.91283778736492,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10891,9.07680897935166,9.281642035992014,Bmw,3 Series,-0.07903531728662186,264,1.35,500
5429,10.858036996527373,10.72998338607692,Bmw,3 Series,-0.07903531728662186,264,1.35,500
12414,9.205327830152639,9.405578652933649,Bmw,3 Series,-0.07903531728662186,264,1.35,500
961,9.259130536145614,9.439719637542652,Bmw,3 Series,-0.07903531728662186,264,1.35,500
11241,9.795345393916424,10.087467115170634,Bmw,3 Series,-0.07903531728662186,264,1.35,500
15779,8.698681067461614,9.487810149790185,Bmw,3 Series,-0.07903531728662186,264,1.35,500
5279,8.846496938558838,9.411673308282893,Bmw,3 Series,-0.07903531728662186,264,1.35,500
6855,10.04107321548869,10.055668507524656,Bmw,3 Series,-0.07903531728662186,264,1.35,500
3271,10.949050620114422,10.71283672579041,Bmw,3 Series,-0.07903531728662186,264,1.35,500
9836,10.75577295443437,10.533437734192692,Bmw,3 Series,-0.07903531728662186,264,1.35,500
15146,10.165659490817816,10.239656391549374,Bmw,3 Series,-0.07903531728662186,264,1.35,500
13832,8.986571625268054,9.268061849899079,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10118,10.273325483001141,10.245250064719665,Bmw,3 Series,-0.07903531728662186,264,1.35,500
14252,9.38429367909962,9.369041380959988,Bmw,3 Series,-0.07903531728662186,264,1.35,500
4357,9.996522418503318,9.906135939716926,Bmw,3 Series,-0.07903531728662186,264,1.35,500
1524,10.667791927412402,10.402788123345351,Bmw,3 Series,-0.07903531728662186,264,1.35,500
297,8.465899897028686,8.93166600561386,Bmw,3 Series,-0.07903531728662186,264,1.35,500
10475,9.612466578818832,9.862735822488093,Bmw,3 Series,-0.07903531728662186,264,1.35,500
17491,9.947504437952903,9.798342465071753,Bmw,3 Series,-0.07903531728662186,264,1.35,500
3984,10.273152756513104,10.288319590048,Bmw,3 Series,-0.07903531728662186,264,1.35,500
3330,10.819678279409949,10.648284031019024,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8925,9.90098442231801,9.836533039446945,Bmw,3 Series,-0.07903531728662186,264,1.35,500
13502,9.598998361767967,9.648496126551521,Bmw,3 Series,-0.07903531728662186,264,1.35,500
3085,9.996294602122335,10.080538140437886,Bmw,3 Series,-0.07903531728662186,264,1.35,500
14629,10.184711314926863,9.951540845080334,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8198,10.644233711895351,10.560524866326336,Bmw,3 Series,-0.07903531728662186,264,1.35,500
9667,10.062625773874425,10.09926098376719,Bmw,3 Series,-0.07903531728662186,264,1.35,500
17315,8.691146498539675,8.78990433866871,Bmw,3 Series,-0.07903531728662186,264,1.35,500
14107,10.203555107263542,10.157379669400395,Bmw,3 Series,-0.07903531728662186,264,1.35,500
8726,10.038673825091196,10.015346853334908,Bmw,3 Series,-0.07903531728662186,264,1.35,500
4922,10.081633737919603,10.187546440629065,Bmw,3 Series,-0.07903531728662186,264,1.35,500
16425,9.60911649193355,9.403259401192562,Bmw,3 Series,-0.07903531728662186,264,1.35,500
14465,10.517320926376348,10.476252648242633,Bmw,X1,-0.01568256390177888,11,1.35,500
6982,9.846917201047734,9.796973522733495,Bmw,X1,-0.01568256390177888,11,1.35,500
7219,9.645364282325891,9.63443615401291,Bmw,X1,-0.01568256390177888,11,1.35,500
11180,10.667791927412402,10.781042045756559,Bmw,X1,-0.01568256390177888,11,1.35,500
14595,10.308919326755392,10.453398034866062,Bmw,X1,-0.01568256390177888,11,1.35,500
6956,9.898475010712584,10.151806241181545,Bmw,X1,-0.01568256390177888,11,1.35,500
13984,9.301094735244646,9.417032084838434,Bmw,X1,-0.01568256390177888,11,1.35,500
17005,10.122221395361638,10.057566780103302,Bmw,X1,-0.01568256390177888,11,1.35,500
233,10.532096211958502,10.4126071176325,Bmw,X1,-0.01568256390177888,11,1.35,500
9643,9.674074388208323,9.65820071570791,Bmw,X1,-0.01568256390177888,11,1.35,500
16108,10.338187785912627,10.432781711598214,Bmw,X1,-0.01568256390177888,11,1.35,500
702,10.043249494911286,9.770454966536528,Bmw,X1,-0.01568256390177888,11,1.35,500
8192,10.569905673354048,10.565331149976625,Bmw,X1,-0.01568256390177888,11,1.35,500
1141,10.596509725282923,10.553591195108158,Bmw,X1,-0.01568256390177888,11,1.35,500
6673,11.12652741957929,11.177925634590476,Bmw,X5,-0.03644779110285597,1,1.35,500
14706,11.00126616045566,11.217724135605415,Bmw,X5,-0.03644779110285597,1,1.35,500
9747,11.5520981000447,11.430120495725962,Bmw,X5,-0.03644779110285597,1,1.35,500
10212,11.337976662505687,11.370709870086321,Bmw,X5,-0.03644779110285597,1,1.35,500
9837,11.511924964636645,11.364807753033284,Bmw,X5,-0.03644779110285597,1,1.35,500
318,10.713306039899766,10.659368336625187,Bmw,X5,-0.03644779110285597,1,1.35,500
3533,11.407553838139561,11.484203665511735,Bmw,X5,-0.03644779110285597,1,1.35,500
3391,8.987196820661973,9.667827974585034,Bmw,X5,-0.03644779110285597,1,1.35,500
3807,11.002016504398489,10.874930373655575,Bmw,X5,-0.03644779110285597,1,1.35,500
15208,10.371927459805681,10.330655187711884,Bmw,X5,-0.03644779110285597,1,1.35,500
11788,11.461105716240432,11.49888892382337,Bmw,X5,-0.03644779110285597,1,1.35,500
1643,11.580116714510552,11.730997305732789,Bmw,X5,-0.03644779110285597,1,1.35,500
13946,10.966472663561087,10.966811425479303,Bmw,X5,-0.03644779110285597,1,1.35,500
10824,10.967335848767897,11.009763019119275,Bmw,X5,-0.03644779110285597,1,1.35,500
2948,11.407287132947232,11.52838061168293,Bmw,X5,-0.03644779110285597,1,1.35,500
6405,10.943304794693733,10.764452235823331,Bmw,X5,-0.03644779110285597,1,1.35,500
5785,10.714306651468048,10.576883826326478,Bmw,X5,-0.03644779110285597,1,1.35,500
9378,10.984444905965518,10.99697966116607,Bmw,X5,-0.03644779110285597,1,1.35,500
4751,9.388486557359657,9.629940076918988,Bmw,X5,-0.03644779110285597,1,1.35,500
10211,11.652252530191328,11.498665215950242,Bmw,X5,-0.03644779110285597,1,1.35,500
14980,10.966472663561087,11.076378011520825,Bmw,X5,-0.03644779110285597,1,1.35,500
4915,10.895812970686281,11.058125650379582,Bmw,X5,-0.03644779110285597,1,1.35,500
3297,10.239781201782993,10.448015217321537,Bmw,X5,-0.03644779110285597,1,1.35,500
3591,10.817756241458644,11.185813566151541,Bmw,X5,-0.03644779110285597,1,1.35,500
11496,10.432644132986843,10.619477789419102,Bmw,X5,-0.03644779110285597,1,1.35,500
10695,11.511924964636645,11.512575184252016,Bmw,X5,-0.03644779110285597,1,1.35,500
17040,10.89664672866686,10.884687032786973,Bmw,X5,-0.03644779110285597,1,1.35,500
7074,11.46157953761864,11.485358607668262,Bmw,X5,-0.03644779110285597,1,1.35,500
9935,11.034002173549839,10.846892973661834,Bmw,X5,-0.03644779110285597,1,1.35,500
15975,10.768484990022733,10.956466854169577,Bmw,X5,-0.03644779110285597,1,1.35,500
768,11.360939107972346,11.517531514797458,Bmw,X5,-0.03644779110285597,1,1.35,500
2757,10.667791927412402,11.059728155769573,Bmw,X5,-0.03644779110285597,1,1.35,500
5815,11.00126616045566,10.920003413272505,Bmw,X5,-0.03644779110285597,1,1.35,500
13868,10.667791927412402,10.689842875374357,Bmw,X5,-0.03644779110285597,1,1.35,500
9745,11.695205354229437,11.566091988383143,Bmw,X5,-0.03644779110285597,1,1.35,500
15510,11.2891567182621,11.22087587495005,Bmw,7 Series,-0.07051384347633673,19,1.35,500
12731,11.289719411702812,11.597432713113005,Bmw,7 Series,-0.07051384347633673,19,1.35,500
9037,11.37308851978243,11.286057576681017,Bmw,7 Series,-0.07051384347633673,19,1.35,500
3546,10.778852117797637,10.576500108037022,Bmw,7 Series,-0.07051384347633673,19,1.35,500
2033,10.8187777840767,11.004747049242802,Bmw,7 Series,-0.07051384347633673,19,1.35,500
17068,11.384523750165704,11.597859702034562,Bmw,7 Series,-0.07051384347633673,19,1.35,500
9036,11.37308851978243,11.286057576681017,Bmw,7 Series,-0.07051384347633673,19,1.35,500
6974,10.340128278112742,10.765206070526885,Bmw,7 Series,-0.07051384347633673,19,1.35,500
16971,10.69183127007966,10.824327939266148,Bmw,7 Series,-0.07051384347633673,19,1.35,500
15165,11.56123932524878,11.517047367711038,Bmw,7 Series,-0.07051384347633673,19,1.35,500
