,id,make,model,true,predict,score,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
11061,3157992,Ford,Ranger,9.629050706834368,9.692922610318494,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3856,3107766,Hyundai,i30,10.253968352311533,10.188421040243568,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3027,3103265,Volkswagen,Golf,9.388486557359657,9.13253288229009,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10634,3157100,Peugeot,3008,10.607821922486638,10.526095698671938,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1950,3097470,Ford,Ranger,10.238172478583245,10.441908896844055,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12563,3161123,Renault,Kadjar,9.67721410821299,9.753189230736098,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10800,3157469,Bmw,5 Series,9.104424146384634,8.986871650671933,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9234,3154107,Kia,Stonic,9.784140794903562,10.102012827748926,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5185,3134913,Land,ROVER Discovery Sport,10.373459931293572,10.377162045502924,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15048,3165813,Kia,Sportage,9.388486557359657,9.444017546709135,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15244,3166161,Toyota,Auris,8.968268810776454,8.760959998585461,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11703,3159533,Audi,A6,10.165659490817816,10.225547784334452,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9657,3155044,Mitsubishi,Outlander,10.236202740279628,10.283106744285353,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14316,3164583,Kia,Sportage,10.163926888594034,10.335794637037257,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4762,3133544,Nissan,Qashqai,10.184711314926863,9.939844652236852,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13213,3162404,Volkswagen,Passat,10.201738576337144,10.059468530684024,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10157,3156119,Seat,Ibiza,9.546455401949554,9.535104196316594,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13401,3162839,Kia,Sportage,9.975808214115753,9.966928000924455,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1523,3094683,Skoda,Superb,9.383873422737057,9.5112273829097,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12407,3160843,Mercedes-benz,CLA Class,10.184711314926863,10.31939260399789,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11434,3158953,Toyota,Aqua,9.392245175273795,9.420501046391161,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1213,3092510,Volkswagen,Tiguan,10.275051108968611,10.189468801588513,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7905,3150978,Toyota,Corolla,10.238172478583245,10.21886959018751,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4679,3133302,Ford,Kuga,9.099408811268901,9.079382222142868,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1384,3093640,Ford,Kuga,9.90323752128092,9.794792414804325,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15816,3167136,Volkswagen,Golf,9.674074388208323,9.749893576520416,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8974,3153442,Seat,Ibiza,9.674074388208323,9.564467460667933,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10364,3156579,Toyota,Auris,9.259130536145614,9.42833394647071,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6547,3138826,Audi,A4,8.954802752850968,8.923548439808158,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
556,3088166,Volkswagen,Golf,9.185022563991893,9.168155220002335,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3220,3104270,Ford,Kuga,9.767094927630573,9.728559212116739,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11239,3158352,Ford,Transit Connect,9.185022563991893,9.27400811469088,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14041,3164110,Audi,A4,10.083723602839061,9.929034058585321,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10994,3157881,Nissan,Qashqai,9.79784922051313,9.753640495865588,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9640,3155013,Volvo,XC90,11.183726712315513,10.728997907966805,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4769,3133565,Honda,HR-V,10.402746539930654,10.384991152310162,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17283,3169460,Bmw,5 Series,9.205327830152639,9.335523975731927,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3351,3104856,Ford,Kuga,10.085600754292345,10.007077480619175,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12184,3160444,Volkswagen,Passat,10.238172478583245,10.222635137843886,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
372,3086690,Ford,Transit Connect,9.035986984831405,9.381983559215127,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5219,3135044,Ford,Mondeo,10.489884363149192,10.183848796652871,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1487,3094340,Hyundai,Tucson,10.163926888594034,10.301975937710155,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13432,3162907,Seat,Leon,10.432644132986843,10.53993547736554,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4015,3108725,Nissan,Qashqai,10.124629101179664,10.198934518702268,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4039,3108848,Volkswagen,Caddy,9.767094927630573,10.037218688435525,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17243,3169405,Bmw,5 Series,10.518538047359652,10.55120698427786,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3646,3106570,Mercedes-benz,CLA Class,10.124629101179664,10.219277824977118,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16970,3168915,Volkswagen,T-Roc,10.34158118013602,10.619932823902248,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2745,3101855,Mercedes-benz,E Class,9.543163100092235,9.713326496787897,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6855,3139818,Bmw,3 Series,10.04107321548869,10.098706957232574,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4599,3133081,Nissan,Qashqai,10.491135318903403,10.401826339007869,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16324,3167928,Skoda,Fabia,9.453286550586572,9.516624120271366,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16772,3168600,Ford,Transit,10.036706396322352,9.62372577926638,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12194,3160475,Bmw,7 Series,11.250911139267025,11.22386327609728,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12396,3160810,Opel,Corsa,9.099408811268901,9.353204123526556,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3271,3104489,Bmw,3 Series,10.949050620114422,10.927344103270302,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15809,3167120,Audi,A4,9.903437551286085,9.904573782895463,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9232,3154099,Ford,Focus,7.989560449333865,8.35544160684309,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6125,3137610,Peugeot,208,9.388486557359657,9.711654948521746,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7366,3141330,Ford,Fiesta,9.301094735244646,9.137464031974295,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8664,3152724,Volkswagen,Golf,9.949893925350283,9.871727578034958,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17267,3169439,Hyundai,i20,9.38806805975991,9.480051014529256,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1918,3097290,Volkswagen,Polo,9.464207095933233,9.453508369747148,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5301,3135342,Skoda,Superb,9.86526633971593,9.934706169738108,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15541,3166689,Volkswagen,Tiguan,10.46296047312364,10.474103964487988,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
210,3085621,Volkswagen,Golf,9.392245175273795,8.98708456234499,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16744,3168555,Volkswagen,Polo,9.205327830152639,9.244321192946675,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1692,3095758,Nissan,Serena,9.612466578818832,9.446250359492256,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8565,3152501,Volkswagen,Polo,9.738023112808596,9.8678181082451,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12906,3161848,Bmw,5 Series,10.858998997563564,10.31884186733826,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15153,3165978,Toyota,Avensis,9.539644119118783,9.367642708214502,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13650,3163335,Opel,Mokka,9.47231994707559,9.724474151284126,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4903,3134003,Skoda,Superb,10.043032079974024,10.117296799537922,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16793,3168625,Audi,Q5,10.644233711895351,10.505826545747174,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4155,3109375,Audi,A4,9.433483923290392,9.197779665038567,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4495,3114827,Toyota,Corolla,9.612466578818832,9.660985422859886,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3630,3106434,Audi,A3,9.61547209118311,9.558006066132457,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3199,3104177,Mercedes-benz,C Class,10.165659490817816,10.058979334400775,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3274,3104493,Bmw,5 Series,11.080602902692181,11.062189317300307,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7740,3150576,Audi,A1,9.543234787249512,9.582468791698833,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11590,3159288,Citroen,Berlingo,9.67721410821299,9.539867308770042,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2286,3099454,Mercedes-benz,A Class,9.949893925350283,10.135329064657162,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8744,3152930,Hyundai,Tucson,10.308785980087194,10.403119899200288,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6648,3139094,Hyundai,Tucson,9.947504437952903,9.939391263724675,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11847,3159789,Renault,Kadjar,10.307284603543595,10.335338458941107,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
223,3085682,Mercedes-benz,E Class,10.777914080311584,10.656864147930982,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16216,3167766,Honda,HR-V,10.124629101179664,10.178404276286857,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7838,3150820,Volkswagen,Touareg,10.725467604939041,10.910439620011495,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8890,3153255,Hyundai,Tucson,10.04107321548869,9.979487623178215,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7885,3150937,Opel,Insignia,9.90098442231801,9.707636555523857,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6968,3140161,Ford,S-Max,10.163926888594034,9.868392397150355,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6724,3139405,Volkswagen,Golf,9.822819649468673,9.813539895202922,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3578,3106144,Nissan,Juke,8.698847859222488,8.583711867006103,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14126,3164255,Citroen,Berlingo,9.612466578818832,9.63215036234281,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16260,3167828,Mitsubishi,Outlander,9.952039593118293,10.069911201079652,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17196,3169332,Renault,Clio,9.792555991828847,9.781230803956763,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
417,3087023,Audi,A6,9.51044496442652,9.530795036885564,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7253,3140993,Mercedes-benz,GLC Class,11.00126616045566,11.019827537951727,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7783,3150696,Hyundai,Tucson,10.239781201782993,10.356117519177326,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13161,3162323,Volvo,XC90,11.43981699314959,11.274569185202342,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8226,3151754,Renault,Kadjar,9.949893925350283,9.916417826076621,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13871,3163709,Mazda,Mazda2,9.581903928408666,9.519651715766953,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6600,3138976,Dacia,Duster,9.38429367909962,9.470020100597715,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10775,3157420,Skoda,Kodiaq,10.373491181781864,10.310709990620394,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13990,3163994,Volkswagen,Golf,9.738023112808596,9.583156479329562,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2316,3099598,Ford,Kuga,10.238172478583245,10.289614027114293,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3134,3103886,Volkswagen,Passat,9.849559210510572,9.745923325246917,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16688,3168465,Opel,Crossland X,10.239959789157341,10.453649099063634,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3012,3103217,Toyota,Aqua,9.388486557359657,9.504068953877653,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12514,3161042,Volkswagen,Golf,9.764225485202621,9.717982319766465,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6603,3138983,Dacia,Duster,9.648595302907339,9.709833086150848,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10483,3156807,Land,ROVER Range Rover Sport,11.40750939221358,11.17905127405044,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13382,3162800,Hyundai,i10,9.468464892185638,9.580199168882839,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17301,3169485,Toyota,Corolla,10.239781201782993,10.153335942072886,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10923,3157744,Audi,Q5,10.621205387030278,10.448752756039632,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2649,3101365,Skoda,Octavia,9.47231994707559,9.504803917186944,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15992,3167382,Seat,Ateca,10.370361288772935,10.356386691153226,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4846,3133801,Peugeot,5008,10.517320926376348,10.293441446952496,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
847,3093495,Peugeot,208,10.299911915992144,10.30623963584764,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8133,3151533,Nissan,Qashqai,10.239781201782993,10.133156406494576,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13560,3163170,Audi,A5,10.404111313817522,10.227926889652133,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11257,3158389,Kia,Sportage,9.764225485202621,9.744157508460802,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6698,3139326,Mercedes-benz,E Class,11.774905040069637,11.091684703974607,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3234,3104311,Seat,Ateca,10.542706391070517,10.624762352298179,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9836,3155481,Bmw,3 Series,10.75577295443437,10.632950749808177,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6666,3139163,Toyota,Corolla,10.163926888594034,10.209009284382251,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7319,3141204,Toyota,Yaris,8.740336742730447,8.389720920435161,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17436,3169695,Mitsubishi,Outlander,10.04107321548869,9.80667777180191,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16740,3168545,Hyundai,i30,8.85366542803745,9.015894989996369,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16229,3167783,Toyota,Aqua,9.5450252980233,9.437306355706204,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6956,3140136,Bmw,X1,9.898475010712584,9.904180161724536,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15613,3166810,Audi,A1,9.468851067127684,9.420029848519123,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9606,3154938,Seat,Arona,9.795345393916424,9.90253057905285,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
130,3085207,Honda,Jazz,9.680031452383618,9.867189050146912,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1435,3094030,Audi,Q3,10.144471021978669,10.158636748733315,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17401,3169638,Skoda,Octavia,9.205327830152639,9.228792446490424,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3631,3106495,Nissan,Qashqai,9.947265174882016,9.789477536240213,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16378,3168007,Bmw,2 Series,10.062412531523687,9.859994614877673,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15049,3165814,Audi,A3,9.67721410821299,9.723565904522644,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3305,3104622,Opel,Corsa,8.465689348549121,8.545760308362235,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2305,3099548,Volkswagen,Golf,9.464982590349763,9.285254944337433,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4334,3110454,Volkswagen,Golf,10.043249494911286,9.886401001327512,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10213,3156219,Nissan,Juke,10.293839022834245,10.300577229323196,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11758,3159634,Hyundai,i20,10.04953405346537,10.10950471371749,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3541,3105963,Mazda,CX-5,9.472704636443673,10.016052570575237,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5838,3136816,Mercedes-benz,C Class,10.895812970686281,10.918587293962279,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1682,3095699,Audi,A4,8.691146498539675,8.82091142704259,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2435,3100193,Seat,Ibiza,9.47231994707559,9.379141491267703,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7013,3140280,Peugeot,3008,10.46296047312364,10.502459080524776,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6466,3138618,Volkswagen,Caddy,9.9281801651265,9.792008910723743,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4265,3109886,Citroen,Berlingo,9.099408811268901,9.208782680335107,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12892,3161808,Volkswagen,Golf,9.85214162518454,9.756098850500319,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2541,3100730,Volkswagen,Golf,9.849559210510572,9.832482587450212,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15643,3166862,Volkswagen,Passat,9.90098442231801,9.977123677651264,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13880,3163727,Land,ROVER Discovery,10.402746539930654,10.410294505984686,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
