,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
57,17.958069944381712,0.03066683645532862,0.011195802688598632,0.0015960861473789095,7,1,5,100,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.029583781062398246,-0.029879428746707556,-0.028402397145507564,-0.028136816527305316,-0.02966023440779889,-0.029132531577943516,0.0007161698829274757,18,-0.006219270798627696,-0.006579876997113514,-0.0064271689113269215,-0.006495921378270072,-0.006501012937059157,-0.006444650204479473,0.00012263217238897006
58,17.953072214126585,0.034775509754976695,0.009570074081420899,0.0031624771969822837,7,1,6,100,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.029347962675101563,-0.03071284019427811,-0.028282987237741745,-0.027637835440059353,-0.03012507708549553,-0.02922134052653526,0.0011353712563624818,20,-0.006479149292831318,-0.006437509835694767,-0.006443643818864233,-0.006350907652987241,-0.0063625104320269125,-0.006414744206480893,4.960836496574712e-05
59,17.95727868080139,0.028810323464958154,0.007094097137451172,0.0037629877241249976,7,1,7,100,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 100}",-0.028669053085015397,-0.030010971932308724,-0.028460169875972365,-0.027764893845012323,-0.030245116072805122,-0.029030040962222788,0.0009480818132472843,13,-0.006420734588486646,-0.006486119613622094,-0.006435278855218446,-0.0064210152156778085,-0.0063377268384647665,-0.006420175022293952,4.769808581153797e-05
60,17.938027477264406,0.01506090183101048,0.010294580459594726,0.0019773747761226007,7,1,8,100,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 100}",-0.029329171174275345,-0.02978551171757243,-0.028530003587762077,-0.027130310395054074,-0.029717597515741937,-0.028898518878081175,0.000990502122243688,8,-0.006344500484369942,-0.006508899875277207,-0.00638519435379009,-0.006515157995839616,-0.006329656454804104,-0.006416681832816193,7.99709282880255e-05
61,17.94591326713562,0.026311197217901296,0.010337018966674804,0.0011137575606144868,7,1,9,100,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 100}",-0.02852937802197135,-0.029998084182712118,-0.02870162965078799,-0.02750355856568884,-0.029914032709705413,-0.02892933662617314,0.0009334353910158218,10,-0.006630157257964157,-0.006452832733551861,-0.006833944732960851,-0.006371690881938212,-0.006653480451541956,-0.006588421211591408,0.00016224220966449282
62,17.973875045776367,0.04558845231379733,0.010324668884277344,0.003915057691037902,7,1,10,100,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.028889242137019707,-0.029852189224692082,-0.02867181602721333,-0.027447214841053925,-0.029592154248246686,-0.02889052329564514,0.0008423848477347012,7,-0.0065285605173915975,-0.006642269173223416,-0.006544685959813807,-0.006473509465289175,-0.00663767587978434,-0.006565340199100466,6.536473669960782e-05
63,20.177249240875245,0.013111192196212639,0.009086799621582032,0.0038295879052904517,8,1,2,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.02861129489863065,-0.0301607910961409,-0.028987430181756063,-0.027903287593644504,-0.029687898337769678,-0.02907014042158836,0.0007937341439926365,14,-0.0035290559249059688,-0.0035889150845532566,-0.003549885126001781,-0.0035237406183814437,-0.0035324976236958787,-0.003544818875507666,2.3726438112880335e-05
64,20.22572660446167,0.014960913573063783,0.011358690261840821,0.0019709534538185306,8,1,3,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100}",-0.029548100330239344,-0.029788626936874455,-0.028842214744632604,-0.027795600295647517,-0.030604273678381866,-0.029315763197155155,0.0009458312010066929,23,-0.003587527699216748,-0.0035475923101950546,-0.0034679814288684193,-0.0037660200193998226,-0.003520146807403596,-0.0035778536530167277,0.00010180167301865134
65,20.184835481643677,0.059897594168587594,0.012346267700195312,0.005078885259168444,8,1,4,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.02923241485917239,-0.030245947783964,-0.02873716988963208,-0.028684681699371523,-0.03031200322535344,-0.029442443491498688,0.0007095743924700579,27,-0.003319709039531896,-0.0033806252548772516,-0.00344572800859929,-0.003705745072608032,-0.003510847527116838,-0.003472530980546662,0.0001329485448198864
66,20.199001169204713,0.060438679332930706,0.011607646942138672,0.0033631033276174008,8,1,5,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.02931358409083733,-0.030651752549695644,-0.028794355125956708,-0.02799906566465174,-0.030372495410247717,-0.02942625056827783,0.0009844873530642103,26,-0.0034323659399833834,-0.0036435923801300843,-0.003598175078277885,-0.003694711001635782,-0.0034852215622160946,-0.0035708131924486455,9.786696987045248e-05
67,20.13872084617615,0.04007257256119425,0.012639904022216797,0.0023771492433313623,8,1,6,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.02878779916083359,-0.03085155443450744,-0.028972715141902222,-0.02801244699432709,-0.02965752986452268,-0.029256409119218608,0.0009542437595529797,22,-0.003583297416229738,-0.0035188086081266736,-0.003603491506071095,-0.003641247962948416,-0.0034499798523155603,-0.0035593650691382963,6.757907984214212e-05
68,20.147652530670165,0.09025585166511965,0.010740232467651368,0.005194971354933763,8,1,7,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 100}",-0.0290827977309725,-0.030421161299386348,-0.028783286484904823,-0.028144861355064187,-0.030332325013181668,-0.029352886376701907,0.0008896322520295442,24,-0.0036232860435911557,-0.0036916175107345435,-0.0036748772375559827,-0.003586128802334664,-0.0035780459904432506,-0.0036307911169319194,4.577451923079366e-05
69,20.127573108673097,0.04565661132739326,0.012730264663696289,0.003963675397286956,8,1,8,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 100}",-0.0290203346727691,-0.030661407742125522,-0.028986265246363913,-0.027231401619771983,-0.030210758720984332,-0.029222033600402975,0.0011923305028735908,21,-0.0035740995625286633,-0.00375307860305929,-0.003771201086516607,-0.0038128959868183607,-0.0035232663228344447,-0.003686908312351473,0.0001156383915800131
70,20.115671491622926,0.0400670347128559,0.01101670265197754,0.004848501183733145,8,1,9,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 100}",-0.02866101533518439,-0.029920591241615085,-0.029508342742165374,-0.02829784416574207,-0.030487015820688176,-0.02937496186107902,0.000802753768084703,25,-0.003795616623569613,-0.0037834845022508665,-0.003697586677748398,-0.0039073995080671315,-0.00353057077837495,-0.0037429316180021916,0.00012539794488646615
71,20.138312149047852,0.0349816076653566,0.012698602676391602,0.0024367962345317237,8,1,10,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.029289798972013597,-0.029891044773190868,-0.028756587467522923,-0.027559389728592888,-0.030326417872372512,-0.029164647762738555,0.0009629529365796276,19,-0.0038669950772410467,-0.003781255149476354,-0.003842126621856042,-0.0038060561664765786,-0.003807271549647057,-0.003820740912939416,3.017610744794348e-05
72,22.138067150115965,0.049755177785698254,0.012861967086791992,0.0016894683368745146,9,1,2,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.02898658707397296,-0.03203506715112564,-0.029827416940791895,-0.029798258343085575,-0.029868435460160075,-0.03010315299382723,0.001020107367305541,40,-0.0015798226541714616,-0.0015596150072955477,-0.0015641468605295426,-0.0016971628357556764,-0.0015751577991775694,-0.0015951810313859596,5.150759134648435e-05
73,22.112338638305665,0.03499318893946963,0.012969160079956054,0.005310622028145887,9,1,3,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100}",-0.029494425939508805,-0.03150969006474204,-0.02924106954081857,-0.02972394398849219,-0.03035396105455075,-0.030064618117622472,0.0008113399420832965,39,-0.0016377913266789302,-0.0016187431971345428,-0.001548543691425729,-0.0016884303636220033,-0.001604013568127689,-0.001619504429397779,4.5521791730640744e-05
74,22.109980821609497,0.04410619101877651,0.010581493377685547,0.002748074146945798,9,1,4,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.029120072055943285,-0.032184714938427714,-0.02914937616315435,-0.029264568531447932,-0.031276982870117334,-0.030199142911818123,0.0012840614206184886,43,-0.001597371978111665,-0.001628463875596896,-0.001679621514695005,-0.0016332354699096195,-0.0016512797380066624,-0.0016379945152639696,2.7103418067812443e-05
75,22.220638608932497,0.06373996638839625,0.012970972061157226,1.083417676664056e-05,9,1,5,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.030170796581016603,-0.0315826562599833,-0.02980736675927653,-0.02942422679631783,-0.030879598592287286,-0.03037292899777631,0.0007721279885489073,45,-0.0017116138006255065,-0.0016867046294436984,-0.0017701633423875707,-0.001667205771610044,-0.001609376775091086,-0.001689012863831581,5.2761702703497325e-05
76,22.163909196853638,0.06868286762192206,0.012960290908813477,1.2687453143432317e-05,9,1,6,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.029537964333979115,-0.03132894320820555,-0.030253798157489076,-0.02926500451825011,-0.03060105050139901,-0.03019735214386457,0.0007417170932425527,42,-0.0016514172062261467,-0.0017859793395040818,-0.0017387079762982481,-0.0016505483502439735,-0.0017303849507724143,-0.001711407564608973,5.285658019023168e-05
77,22.15542154312134,0.06175797734282569,0.013563299179077148,0.0004889285697410882,9,1,7,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 100}",-0.02931244292108281,-0.031604321723577,-0.030231145570261915,-0.028946413456889582,-0.029431117790149973,-0.029905088292392256,0.0009474852627311994,37,-0.0017002604195579243,-0.0018294156737731888,-0.001727983549446675,-0.0018764565701134734,-0.0017568644925725944,-0.001778196141092771,6.531289722389598e-05
78,22.14434185028076,0.04525852262967505,0.014214849472045899,0.001460072027161463,9,1,8,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 100}",-0.029571249606581314,-0.03112353874736886,-0.030074407291409352,-0.0295683690776704,-0.030707740117711314,-0.03020906096814825,0.0006197372906360333,44,-0.0018137641340458636,-0.0018748469023361647,-0.0017677955482976405,-0.0018283894703549912,-0.0018743019162592565,-0.0018318195942587834,4.02316809931377e-05
79,22.047191047668456,0.039452117332759454,0.014885902404785156,0.0011972292300257473,9,1,9,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 100}",-0.029052867454647757,-0.03165349871910773,-0.02940116318869598,-0.028829164026815953,-0.03064156455568674,-0.029915651588990833,0.001071131390833597,38,-0.0018203111329667557,-0.0019021219432373204,-0.0019301805367941253,-0.0017896844720699352,-0.0018058655855543548,-0.0018496327341244983,5.587876036558444e-05
80,22.020730876922606,0.058874629250498856,0.01135115623474121,0.006165485229742486,9,1,10,100,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.029934262181590655,-0.03191332360008878,-0.029611343167637572,-0.029347789785631167,-0.0301304748980832,-0.030187438726606276,0.0009036501839059016,41,-0.001915258270202572,-0.0019232855551415756,-0.001918737883534507,-0.001887830322230975,-0.0017873818958965347,-0.0018864987854012329,5.107967231263303e-05
