,id,make,model,true,predict,score,max_depth,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
15329,3166430,Kia,Rio,9.993785190516908,10.01831110066754,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15289,3166235,Nissan,Qashqai,9.996522418503318,10.141368747219556,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12289,3160603,Nissan,Micra,9.79784922051313,9.895541342987,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4590,3133067,Kia,Ceed,8.400659375160286,8.879920859638622,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15193,3166050,Volkswagen,Tiguan,10.75683848463641,10.716839123914385,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3788,3107439,Hyundai,Tucson,10.12643108384767,10.14792338337071,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
236,3085795,Audi,A3,9.964112174352563,9.912492392743657,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7234,3140938,Nissan,Micra,9.952039593118293,9.953293735651975,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7851,3150856,Volkswagen,Passat,10.643041105910228,10.248690268040624,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
17133,3169229,Renault,Megane,8.354674261918463,8.877314590997345,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10248,3156297,Toyota,Rav4,10.644233711895351,10.575073281093044,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.333358143499373,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6203,3137845,Volkswagen,up!,9.205327830152639,9.354165669350962,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3892,3107881,Kia,Sportage,10.201738576337144,9.86049614229386,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10283,3156429,Hyundai,Tucson,9.996522418503318,10.050565695717376,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2853,3102429,Honda,HR-V,9.996522418503318,10.184758653762765,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
841,3089986,Hyundai,Tucson,9.903437551286085,10.041450103122974,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
17097,3169168,Volkswagen,Passat,10.238172478583245,10.269039319854405,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7863,3150886,Nissan,Qashqai,10.18282238350008,9.93615941118855,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
9847,3155499,Peugeot,2008,10.595383951194421,10.400074917744126,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
9965,3155721,Hyundai,Tucson,9.998797732340453,10.020368048009846,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8871,3153217,Toyota,Rav4,9.61547209118311,9.555622444202001,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
11971,3160035,Skoda,Octavia,10.06475570013225,10.046917505200474,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10790,3157450,Audi,A5,10.404111313817522,10.115688747858727,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2978,3103040,Kia,Ceed,9.433083843269053,9.188359639260012,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1038,3091331,Ford,Focus,10.04107321548869,9.946908658046286,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.390075877901664,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.25358265985504,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15705,3166961,Opel,Astra,8.852950887099581,8.960054577114459,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
11699,3159526,Renault,Clio,9.209840246934501,9.294137518169045,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4653,3133222,Ford,Mondeo,9.612466578818832,9.329949677421233,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16482,3168166,Opel,Corsa,10.021270588192511,10.049888792090323,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7024,3140310,Skoda,Octavia,9.877913301416697,9.71582244244914,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
17348,3169558,Volkswagen,Polo,9.205327830152639,9.320477277400856,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14434,3164773,Skoda,Fabia,9.539644119118783,9.643702409743009,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2712,3101678,Ford,Focus,10.363030408174957,10.167164978717546,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3827,3107655,Hyundai,Tucson,9.740733301234702,9.78351280682834,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15381,3166358,Toyota,C-HR,10.275051108968611,10.380536912973147,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15895,3167241,Skoda,Fabia,9.708080756193517,9.683397670894625,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
13599,3163239,Volkswagen,Passat,10.236381967809457,9.904286911261728,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
9752,3155286,Ford,Kuga,10.146433731146518,10.103618498049281,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10193,3156178,Volkswagen,Golf,9.79784922051313,9.76949092431455,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15713,3166972,Nissan,Note,8.955448122347393,9.336677278398922,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15564,3166734,Ford,Fiesta,9.849559210510572,9.836322554213204,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3870,3107823,Ford,Fiesta,9.099408811268901,9.197842144507105,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1967,3097562,Peugeot,208,9.164296433474776,9.418123197606961,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14901,3165540,Peugeot,3008,10.221941283654663,10.158009155211632,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15351,3166311,Peugeot,3008,10.595383951194421,10.399571450715445,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12923,3161884,Peugeot,Partner,9.543234787249512,9.774158903408491,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
65,3084780,Audi,A3,9.738023112808596,9.669070689431605,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
632,3088501,Skoda,Superb,9.67721410821299,9.492460810561163,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
13473,3162992,Bmw,1 Series,10.085600754292345,9.819380960973719,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4596,3133078,Nissan,Qashqai,10.621205387030278,10.279810298636525,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4230,3109773,Nissan,X-Trail,10.271596874100524,9.951622061687576,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3442,3105356,Hyundai,ix35,9.093806555720231,9.183204165373837,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5148,3134789,Nissan,Serena,9.53892443574839,9.8149109646847,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
13915,3163787,Bmw,1 Series,9.612466578818832,9.527625950969552,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10796,3157465,Nissan,Qashqai,10.201738576337144,10.030433354152265,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5415,3135641,Audi,A6,10.868092144688834,10.700931708909732,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7806,3150745,Renault,Megane,9.795345393916424,9.763588027388263,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14680,3165187,Volkswagen,Golf,11.111701351119319,10.438612267488624,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
147,3085282,Volkswagen,Golf,9.875602349046593,9.7752629528119,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8514,3152349,Kia,Ceed,9.898475010712584,9.844494429126687,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.253355952921446,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
11024,3157930,Nissan,Note,9.615138591096644,9.54825104153044,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8867,3153204,Volkswagen,Passat,9.612466578818832,9.481377725470733,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4716,3133394,Bmw,5 Series,10.126591103050316,10.242357657102549,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6573,3138911,Honda,Fit,9.388486557359657,9.541490740812744,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.415124353202604,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5489,3135785,Renault,Kadjar,10.221577581159291,10.189106930144451,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4714,3133391,Ford,Focus,9.158520623246385,9.044032478653365,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6848,3139802,Seat,Leon,9.994241915804592,9.949305619821482,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12347,3160735,Skoda,Karoq,10.477287975463508,10.45842498656334,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5362,3135503,Mazda,Mazda6,9.453286550586572,9.65252899157058,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2504,3100497,Audi,A4,9.388486557359657,8.92644007293869,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4144,3109308,Renault,Clio,9.898475010712584,9.935622141152516,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5225,3135056,Bmw,2 Series,9.711115659888671,9.673522334026389,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4521,3114917,Honda,Fit,9.429475901892854,9.497678099503029,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5995,3137339,Nissan,Qashqai,10.12643108384767,9.972869043239761,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
13154,3162314,Hyundai,Tucson,10.274878680310541,10.22748670026843,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15990,3167380,Suzuki,Swift,9.791997176502765,9.867587253765604,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10813,3157489,Audi,A5,10.201738576337144,9.704062588299678,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3465,3105457,Volkswagen,Golf,10.201738576337144,9.91826507109324,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8680,3152756,Volkswagen,Passat,9.946930110378965,9.687336023710342,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
9209,3154026,Nissan,Qashqai,9.99857043378282,9.725847417105575,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4874,3133857,Volkswagen,Passat,9.740674462130217,9.611170246839812,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
274,3086105,Audi,A3,10.165659490817816,9.895074516802616,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4499,3114833,Audi,Q3,10.87297776087786,10.79587143570269,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.418688108502927,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1903,3097210,Mercedes-benz,C Class,11.007220043898808,10.450347667470414,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1107,3091740,Kia,Sportage,10.515966830028619,10.41009191343015,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16365,3167985,Hyundai,i20,9.79784922051313,9.950713600948488,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5970,3137280,Ford,S-Max,9.90323752128092,9.843376511977638,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1482,3100990,Skoda,Kodiaq,10.932660441466956,10.857159695607047,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12016,3160113,Renault,Clio,9.825255704266555,9.871324629197204,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.717284850020354,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,9.99293808654505,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3380,3105036,Toyota,Yaris,8.293799608846818,8.945579242089325,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
11305,3158700,Toyota,Corolla,10.163926888594034,10.13303256696428,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12813,3161647,Toyota,C-HR,10.2396025825095,10.42202473647413,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12070,3160198,Volkswagen,Golf,9.047821442478408,8.895859856555733,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10712,3157310,Seat,Ateca,10.04107321548869,10.160979206464267,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15559,3166710,Peugeot,3008,10.633328217032549,10.328313938199049,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4024,3108778,Bmw,3 Series,9.612466578818832,8.971485739769614,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
11665,3159432,Volkswagen,Polo,9.79784922051313,9.575727868684401,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16917,3168821,Toyota,Avensis,7.24422751560335,8.390137853596496,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7226,3140918,Volkswagen,Passat,9.836278802842678,9.758954793072702,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12835,3161689,Volkswagen,Passat,9.305650551780507,9.506073654995372,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.39184064573487,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3527,3105892,Audi,A3,10.126631103850338,9.945212012545317,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.708021050930196,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15266,3166193,Peugeot,5008,9.468851067127684,10.127457747001456,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8621,3152636,Skoda,Superb,8.45531778769815,8.609238363385376,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
935,3090730,Mazda,Mazda6,9.546455401949554,9.834335116916902,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,9.970092449495304,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.639498471839719,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3943,3108143,Audi,A5,10.271596874100524,9.452567814508054,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10522,3156879,Toyota,C-HR,10.292145542327912,10.43279645615092,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1159,3092175,Skoda,Karoq,10.323841273138044,10.18904046405985,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4834,3133775,Ford,Kuga,10.146237633489257,10.138795143576933,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6422,3138489,Ford,Mondeo,9.925444719888171,9.742386003856872,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4985,3134230,Bmw,5 Series,10.274878680310541,10.397049830260372,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8832,3153123,Kia,Sorento,10.404111313817522,10.244825273881236,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15987,3167376,Volkswagen,Polo,9.412464556066316,9.419695679160576,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14298,3164552,Audi,A3,9.798071479779479,9.75894196851445,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12921,3161880,Kia,Sportage,10.043032079974024,10.037941656435681,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
9964,3155720,Volkswagen,Tiguan,10.371927459805681,10.357192289058,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10062,3155907,Volkswagen,Passat,10.201738576337144,9.876321657311042,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15196,3166054,Renault,Clio,9.388486557359657,9.505338710026695,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1810,3096558,Toyota,Auris,9.345745008982385,9.221502448990632,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
13272,3162509,Nissan,Qashqai,9.388486557359657,9.26094783125363,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14400,3164722,Opel,Corsa,8.698681067461614,8.854766727332853,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1909,3097238,Suzuki,Vitara,10.293331279741336,10.352956899129126,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4266,3109890,Audi,A3,9.940301525658844,9.900114958968645,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
11848,3159791,Volkswagen,Tiguan,10.735309127783832,10.434811936426717,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7813,3150757,Ford,Focus,9.51044496442652,9.351741013438307,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15519,3166653,Hyundai,Tucson,10.477287975463508,10.36921272651947,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16849,3168723,Audi,A4,10.702120240942051,10.46685241617265,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2686,3101540,Renault,Megane,10.146433731146518,10.054110616078802,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
9096,3153696,Hyundai,Tucson,10.679228031399926,10.590222275558418,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6673,3139182,Bmw,X5,11.12652741957929,10.916989222280142,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7963,3151103,Audi,A6,10.239781201782993,10.208732213215708,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6149,3137677,Ford,Transit Custom,9.72913416539135,9.84683251457613,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10387,3156627,Ford,Fiesta,9.528794103094718,9.743528955975362,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14231,3164450,Ford,Transit Custom,9.345745008982385,9.58065949873307,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12700,3161361,Bmw,3 Series,10.083723602839061,9.7720408809545,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
13520,3163099,Volkswagen,Golf,8.980927207648378,9.730255693413676,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1697,3095803,Nissan,Qashqai,10.081633737919603,10.044710884064143,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
464,3087349,Hyundai,i20,9.74090979777877,9.791677741827344,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6324,3138174,Opel,Astra,9.67721410821299,9.675546943759336,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12387,3160797,Hyundai,Tucson,7.718685495198466,9.226557215013287,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10751,3157375,Volkswagen,Polo,10.03889218954233,9.88297009186397,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14158,3164303,Nissan,Qashqai,10.081005925824062,10.132430657719794,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15698,3166947,Ford,Fiesta,8.955577146281511,9.34692489738027,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15356,3166319,Volkswagen,Touareg,10.596384701840863,10.727910241315103,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3256,3104425,Bmw,5 Series,10.126591103050316,10.136094942070631,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6186,3137791,Hyundai,Tucson,9.973246796950981,10.077495807117623,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14706,3165232,Bmw,X5,11.00126616045566,10.559683112748463,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16865,3168743,Audi,A1,9.153770020487789,9.096966942584258,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15988,3167378,Volkswagen,Polo,9.432683603119623,9.460332459666073,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3819,3107625,Volkswagen,Touran,10.426735696300677,10.108858306455705,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
