,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
7525,3150075,Peugeot,Partner,9.468851067127684,9.352645390193743,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14514,3164923,Suzuki,Vitara,9.996522418503318,10.087530379140027,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5180,3134901,Volkswagen,Golf,10.357584082056029,10.351318774025696,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13878,3163723,Volkswagen,Passat,9.822494393326597,9.729764816741186,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7747,3150614,Hyundai,Tucson,10.518538047359652,10.514067229919297,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11889,3159867,Hyundai,ix35,8.698681067461614,8.694416265688455,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2717,3101712,Dacia,Sandero,8.817297783866575,9.17402158226554,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4711,3133387,Mercedes-benz,CLA Class,10.2574839122691,10.34812009214055,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4139,3109280,Ford,Kuga,9.468851067127684,9.664261030959377,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10390,3156637,Citroen,Berlingo,9.259130536145614,9.282294606159716,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6626,3139047,Hyundai,ix35,9.680031452383618,9.563746856531562,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
115,3085129,Audi,A6,10.768484990022733,10.747574915595145,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5694,3136380,Peugeot,3008,10.18282238350008,10.120919750603921,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17204,3169344,Mercedes-benz,E Class,10.689669599063263,10.643727170927791,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14283,3164532,Dacia,Sandero,9.528721373177234,9.561196335171157,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3721,3107081,Volkswagen,Polo,9.612466578818832,9.567037412102142,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5035,3134417,Audi,A6,10.491135318903403,10.620671103532684,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11646,3159387,Toyota,Auris,9.392661928770137,9.078725430932492,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
456,3087288,Ford,Transit Custom,9.973479924356162,9.931244546217107,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
